no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
39,340861A001,예산군 신암면,2010-02-08,2.9,5.3,1.6,72.6,343.7,0.2,2.6,0.5,0,1.5,,,,
40,340861A001,예산군 신암면,2010-02-09,2.9,3.8,2,93.6,10.7,0.6,3.6,9.5,0,0.8,,,,
41,340861A001,예산군 신암면,2010-02-10,2.4,3.3,1.6,92.8,24.6,0.7,3.2,3.5,0,1,,,,
42,340861A001,예산군 신암면,2010-02-11,0.9,3,0,92.2,38.6,0.6,4,9,0,2.5,,,,
43,340861A001,예산군 신암면,2010-02-12,0.3,2.7,-1.3,85.1,313.2,0.1,4.2,4.5,0,5.4,,,,
44,340861A001,예산군 신암면,2010-02-13,-1.2,2.4,-4.3,65,287.8,0.6,5.4,0.5,300,11.7,,,,
45,340861A001,예산군 신암면,2010-02-14,-2.4,0.4,-5.3,66.4,0.2,0.2,3.4,0,0,7.4,,,,
46,340861A001,예산군 신암면,2010-02-15,-2.1,2.3,-5,57.6,322.5,0.8,4.2,0,324,12.2,,,,
47,340861A001,예산군 신암면,2010-02-16,-3.2,2,-7.1,57.2,294,0.8,5.1,0,588,16.7,,,,
48,340861A001,예산군 신암면,2010-02-17,-2.4,2.6,-7.1,61.4,203.2,0.7,5.2,0,108,9,,,,
49,340861A001,예산군 신암면,2010-02-18,-1.6,2,-5.5,59.3,269.9,2.1,7,1,546,17.2,,,,
50,340861A001,예산군 신암면,2010-02-19,-0.2,5.2,-5.4,59.5,220.6,2.2,6.3,1,522,16.4,,,,
51,340861A001,예산군 신암면,2010-02-20,3.1,10.2,-1.5,64.4,212.9,1.6,4.3,0.5,558,14.6,,,,
52,340861A001,예산군 신암면,2010-02-21,3.8,11.4,-3.5,63.8,214.6,1.4,6.1,0,534,14.5,,,,
53,340861A001,예산군 신암면,2010-02-22,5.9,12.4,0.5,73.9,212.9,1.2,4.4,0,234,9.1,,,,
54,340861A001,예산군 신암면,2010-02-23,6,18.4,-2.9,64.4,235.1,0.6,5.4,0,576,16.3,,,,
55,340861A001,예산군 신암면,2010-02-24,10.9,20.1,-1,67.4,202.5,1,5.4,0,402,13.6,,,,
56,340861A001,예산군 신암면,2010-02-25,13.5,17.3,8.3,85.4,222.5,1.9,6.8,15,0,1,,,,
