no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
26,534844A001,,2013-01-26,-2.6,-0.1,-5.7,68.2,154.5,3.3,11,0,0,11.4,1098,,,
27,534844A001,,2013-01-27,-1.1,1.3,-2.4,69.8,182,3.7,12.3,0,0,7.4,1398,,,
28,534844A001,,2013-01-28,0.8,5.6,-3.2,65.2,97,1.4,5.9,0,0,12.3,1198,,,
29,534844A001,,2013-01-29,5.8,10.6,1.9,66.9,118.5,2.3,7.6,0,0,10.2,1398,,,
30,534844A001,,2013-01-30,7.4,12.5,1.1,70.6,142.7,0.9,5.3,0,0,12.5,1398,,,
31,534844A001,,2013-01-31,10.3,14.8,7.3,59.8,137,2.3,10,1.5,0,7.2,1398,,,
32,534844A001,,2013-02-01,10.2,15.1,4.7,95,195.4,2.7,12.5,17.5,0,0.9,1098,,,
33,534844A001,,2013-02-02,2.3,5.4,-1.6,70.3,178.3,3.7,11.3,0,0,13.6,106,,,
34,534844A001,,2013-02-03,0.6,5.5,-4.6,64,139,1.4,14.8,7,0,2.8,1197,,,
35,534844A001,,2013-02-04,3.7,7.4,-0.1,84.7,103.3,3.1,12,1.5,0,9,1378,,,
36,534844A001,,2013-02-05,1.2,5.2,-1.4,90.9,89.4,1.3,5.8,9,0,1.4,1377,,,
37,534844A001,,2013-02-06,1.4,2.6,0.2,85.6,188.5,3,9.5,1.5,0,5.5,1198,,,
38,534844A001,,2013-02-07,-4,2.5,-7.5,70.5,136.6,5.5,14.7,0,0,8.3,1103,,,
39,534844A001,,2013-02-08,-6.6,-4.1,-9.5,64.4,109.2,3.7,14.7,0,0,13.9,1298,,,
40,534844A001,,2013-02-09,-3.6,0.8,-7.3,67,31.6,1.9,6.4,0,0,13.9,1298,,,
41,534844A001,,2013-02-10,-0.3,5.6,-3.7,69.5,78.9,2.1,6.1,0,0,12.2,1398,,,
42,534844A001,,2013-02-11,-2.3,0.5,-4.7,62.5,106.2,2.7,8.2,0,0,15.5,1398,,,
43,534844A001,,2013-02-12,-1.1,1.8,-4.3,71.9,113.1,1.7,9.1,0,0,5,1233,,,
44,534844A001,,2013-02-13,-0.2,4.5,-4.6,70,349.7,1.4,6,0,0,14.9,1198,,,
45,534844A001,,2013-02-14,1.6,6,-2.9,67.2,60.7,1.7,6.8,0,0,11.3,1398,,,
46,534844A001,,2013-02-15,2,5.3,-2.1,59.5,136.8,3.3,10.7,0,0,14.1,1298,,,
47,534844A001,,2013-02-16,-0.7,4,-4,54.9,82.9,2.2,7.4,0,0,16.5,941,,,
48,534844A001,,2013-02-17,3.1,6.2,-2.8,66,90.3,2.6,11.5,3.5,0,1.5,1400,,,
49,534844A001,,2013-02-18,2.9,6.1,0.4,76.3,94.2,3.2,9.3,1,0,3.4,1398,,,
50,534844A001,,2013-02-19,-0.1,3.2,-2.2,44.9,106.7,4.6,16.3,0,0,14.6,0,,,
51,534844A001,,2013-02-20,-1.2,3.4,-3.9,51.3,93.9,2.3,8.3,0,0,17.5,0,,,
