no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
287,040054B002,,2015-10-14,13.2,24.8,4.2,57.9,92.5,0.4,6,0,604,15.7,521,,16.3,
288,040054B002,,2015-10-15,13.8,24.1,6.5,62.4,129.8,0.3,3.6,0,523,14.2,575,,16.7,
289,040054B002,,2015-10-16,13.9,23.4,6.9,64.2,82.9,0.5,5.3,0,581,13.6,510,,16.9,
290,040054B002,,2015-10-17,14.6,26,7.3,58.7,87.4,0.3,3.6,0,596,14.9,475,,16.9,
291,040054B002,,2015-10-18,14.5,26.2,6.1,58.2,96.1,0.4,5.7,0,593,14.2,513,,16.8,
292,040054B002,,2015-10-19,14.7,23.8,6.9,68.4,101.6,0.2,3.5,0,444,11.8,248,,17,
293,040054B002,,2015-10-20,15.6,24.7,8.2,60.9,85.9,0.3,4.5,0,485,10.9,542,,17.2,
294,040054B002,,2015-10-21,15.5,24.6,8.9,66.6,84.7,0.3,3.9,0,410,10.9,599,,17.3,
295,040054B002,,2015-10-22,15.7,22.3,10.1,68.1,126.2,0.2,3.8,0,212,8.3,395,,17.5,
296,040054B002,,2015-10-23,15.8,22.9,10.7,66.9,170.8,0.3,3.6,0,488,11.4,267,,17.7,
297,040054B002,,2015-10-24,14.5,22.3,8.6,70.1,257.4,0.4,7.1,0,315,7.3,498,,17.2,
298,040054B002,,2015-10-25,14,20.3,7.9,57.1,86.5,0.4,6.1,0,581,13.8,16,,17,
299,040054B002,,2015-10-26,12.3,19.7,5.6,62.4,165.7,0.6,7.1,0,481,13,441,,16.5,
300,040054B002,,2015-10-27,12.7,17.4,7.3,67.7,196.1,0.7,8.1,11,80,4,303,,16.2,
301,040054B002,,2015-10-28,9.8,17.3,4.7,62.6,244.9,0.7,9,0,529,13,0,,15,
302,040054B002,,2015-10-29,8.9,15.4,3.7,60.6,81.8,0.3,4.2,0,257,8.7,121,,14.4,
303,040054B002,,2015-10-30,7.6,14,0.8,53.8,241.2,0.8,8.6,0,578,13.6,19,,13.6,
304,040054B002,,2015-10-31,5,14,-1.7,57.6,157.9,0.8,7.7,0,577,13.5,69,,12.4,
305,040054B002,,2015-11-01,4,8.9,-1.8,73.7,68.3,0.1,2.7,0,0,3.6,8,,11.6,
306,040054B002,,2015-11-02,7.4,15.6,0.3,66.3,193.7,0.3,8.5,0,333,8,173,,11.7,
307,040054B002,,2015-11-03,8.9,20.4,1.2,56.7,93.8,0.3,4.3,0,558,12.5,514,,11.8,
308,040054B002,,2015-11-04,8.6,20.2,-0.2,60.6,140.7,0.2,3.3,0,567,12.2,530,,11.9,
309,040054B002,,2015-11-05,10.9,21.1,4.8,64.2,74.4,0.2,3.5,0,291,8.8,483,,12.5,
310,040054B002,,2015-11-06,11.9,20.2,4.9,60.5,99.1,0.3,10.3,5.1,295,7.8,752,,12.9,
313,040054B002,,2015-11-09,13.1,17.9,7.1,68.5,119.5,0.6,7.4,1,207,7.7,530,,14.4,
314,040054B002,,2015-11-10,10.1,16.9,4.1,65.1,83.1,0.5,5.3,0,398,9.3,564,,13.7,
315,040054B002,,2015-11-11,11.4,17.7,6,72.8,87.3,0.5,4,0,276,8.5,0,,13.6,
316,040054B002,,2015-11-12,12.7,17.5,7.6,71.9,88,0.7,6,0,80,4.7,268,,13.9,
317,040054B002,,2015-11-13,10.6,11.4,9.9,92.7,287.1,0.2,3,33.3,0,1,1105,,13.6,
318,040054B002,,2015-11-14,13.3,16.2,11.1,87.9,149.9,0.2,2.1,2.3,16,3.8,834,,13.8,
319,040054B002,,2015-11-15,13.4,18.1,8.6,71,241.6,0.6,4.9,0,107,6.3,159,,14.4,
320,040054B002,,2015-11-16,9.9,11.9,6.6,91,82.9,0.3,4.4,10.8,0,0.9,1036,,13.6,
321,040054B002,,2015-11-17,13.6,16.2,11.4,88.9,80.2,0.4,4,0.5,0,2.1,370,,13.8,
322,040054B002,,2015-11-18,10.9,13.2,8.5,89.4,256.4,0.5,4.5,11.4,0,0.8,1142,,14,
323,040054B002,,2015-11-19,9.4,11.4,8,86.2,349.5,0.2,1.9,0.6,0,2.1,467,,13.2,
324,040054B002,,2015-11-20,10.7,16.6,5.7,68,87.8,0.4,3.4,0,314,7.8,351,,13.3,
325,040054B002,,2015-11-21,8.4,11.8,4.4,78,85,0.1,1.8,1.3,0,1.8,972,,12.5,
326,040054B002,,2015-11-22,11.3,14.5,9.5,77.5,266.5,0.3,2.6,0,3,3.2,0,,12.8,
327,040054B002,,2015-11-23,11.5,12.7,10.2,90.7,62.8,0.5,4.6,1.4,0,1.7,309,,13.2,
328,040054B002,,2015-11-24,9.7,11.8,7.4,68,87.7,0.9,4.9,0,119,6.1,18,,13,
329,040054B002,,2015-11-25,6.2,8.1,3.5,82.8,33.2,0.6,5,4.3,4,2.5,617,,12.2,
330,040054B002,,2015-11-26,1.9,4.7,-0.6,58.6,261.6,1.9,11,0.2,215,6.6,112,,10.6,
331,040054B002,,2015-11-27,2.5,4.7,-0.6,54.5,184.8,1.3,9.9,0,193,5.9,0,,8.8,
332,040054B002,,2015-11-28,4.1,8.8,1.3,67.4,110.3,0.4,3,0,103,5.4,0,,8.9,
333,040054B002,,2015-11-29,5,11,1.3,74.4,76.9,0.4,3.6,0,109,5.7,154,,9.3,
334,040054B002,,2015-11-30,5.9,12.9,-0.3,64.1,161.7,0.6,8.7,0,351,8.4,150,,9.2,
335,040054B002,,2015-12-01,3,11.7,-3.2,63.4,76,0.5,4.3,0,466,8.6,247,,8.4,
336,040054B002,,2015-12-02,5.7,11.1,0.2,73.9,103,0.8,10.5,0.4,0,2.7,630,,8.2,
337,040054B002,,2015-12-03,3.4,6.7,0,54.6,254.1,2,16.6,1,137,5,409,,8.1,
338,040054B002,,2015-12-04,3.7,7.2,1.1,53.9,217.5,2,17,0.1,138,4.7,0,,7,
339,040054B002,,2015-12-05,5.6,8.8,0.6,55.3,232.2,1,9.4,0,129,5.9,0,,7.1,
340,040054B002,,2015-12-06,3,8.8,-3.5,69.3,76.5,0.2,3.2,0,147,5.3,0,,7.3,
341,040054B002,,2015-12-07,3.6,11.7,-4.7,71.2,65.8,0.3,4.8,0,243,7.2,0,,6.8,
342,040054B002,,2015-12-08,5.5,12.9,-0.8,64,86.9,0.3,4,0,383,7.5,0,,7.5,
343,040054B002,,2015-12-09,4.1,11.3,-2.4,79.8,70.8,0.3,3.6,0,183,5.8,165,,7,
344,040054B002,,2015-12-10,7.3,9.2,5.3,92.6,305.9,0.1,2.8,16.1,0,1,982,,7.9,
345,040054B002,,2015-12-11,7.8,10.1,1.1,87,302.4,0.6,3.7,7.8,0,1.6,619,,8.7,
346,040054B002,,2015-12-12,3.7,10.4,-2.1,79.4,83.8,0.4,3.9,0.1,472,9,150,,7.7,
347,040054B002,,2015-12-13,5.9,12.1,1.9,80.4,81.2,0.2,3,0,217,5.5,150,,8,
348,040054B002,,2015-12-14,5.7,8,1.5,92.7,68,0.6,4.1,1.8,0,2,963,,7.9,
349,040054B002,,2015-12-15,7.2,10.5,2.2,74,149.2,1,10,0.1,62,3.5,280,,8.5,
350,040054B002,,2015-12-16,1.4,6,-2.5,75.4,159.9,0.9,9.1,0.5,1,2.4,235,,7.5,
