no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
331,750852A006,,2013-11-27,-1.5,2.2,-8.2,86.1,241.5,0.4,7.7,0,,2.3,605,,,
332,750852A006,,2013-11-28,-5.1,1.2,-11.5,69.3,268.8,0.2,6.9,1,,10.8,218,,,
333,750852A006,,2013-11-29,-1.8,4.9,-6.7,61.9,269.5,0.5,7,1,,10.8,0,,,
334,750852A006,,2013-11-30,-0.8,10.5,-8.9,77.3,243.3,0.1,4.1,3.5,,10.2,113,,,
335,750852A006,,2013-12-01,1.1,10.8,-4.7,80.2,245.2,0.1,4.7,0,,8,202,,,
336,750852A006,,2013-12-02,-0.2,9.5,-8,77.6,261.6,0,5,0,,8.6,212,,,
337,750852A006,,2013-12-03,0.5,10.5,-5.9,76.9,272.7,0,4.1,0,,8.6,154,,,
338,750852A006,,2013-12-04,0.4,11.9,-6.3,76.2,238.6,0,2.9,0,,9.2,138,,,
339,750852A006,,2013-12-05,1.1,9.6,-5.6,84.1,240.5,0,3.3,0,,6.2,466,,,
340,750852A006,,2013-12-06,0.6,8.6,-5,68.3,272.8,0,4.3,0,,9.6,110,,,
341,750852A006,,2013-12-07,0.8,8.6,-4.9,71.6,246.7,0,4,0,,6.1,56,,,
342,750852A006,,2013-12-08,-0.3,10.2,-7.1,80,,0,1.9,0,,9.2,185,,,
343,750852A006,,2013-12-09,2.1,4.2,-2.1,92.1,312.2,0,5.8,10.5,,1.2,1275,,,
344,750852A006,,2013-12-10,0.7,5.1,-5.6,76.5,238.1,0.1,5.9,0,,6.2,52,,,
345,750852A006,,2013-12-11,-1.6,3.5,-5.7,70.5,265.5,0.6,9.8,1,,6.6,139,,,
346,750852A006,,2013-12-12,-1.7,2.4,-9.4,67.5,244.1,0.5,6.8,0,,7.3,427,,,
347,750852A006,,2013-12-13,-6,0.1,-12.2,63.9,263.8,0.4,7.9,0,,9.4,874,,,
