no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
335,037136F022,,2017-12-01,-2.4,4.6,-6.7,51,277.2,0.5,4.6,0,,0.9,0,,,
336,037136F022,,2017-12-02,-2.3,8.6,-10.3,66.3,159.9,0.4,4.7,0,,9.5,0,,,
337,037136F022,,2017-12-03,-0.7,7.9,-7.4,78.2,71.2,0.3,2.4,0,,6.6,0,,,
338,037136F022,,2017-12-04,1.4,7,-2.9,56.5,273.9,1.5,9.8,0,,10,281,,,
339,037136F022,,2017-12-05,-3,2.1,-9.3,40.6,273.1,1.7,10.9,0,,11,0,,,
340,037136F022,,2017-12-06,-3.3,3.8,-9.4,85.3,174.5,0.4,3.2,1,,7,559,,,
341,037136F022,,2017-12-07,0.6,7.2,-3.4,78.7,270.8,0.5,5.1,3,,5.1,1284,,,
342,037136F022,,2017-12-08,-2,2.6,-7,43,274.8,1.5,7.3,0,,11,0,,,
343,037136F022,,2017-12-09,-0.2,6.5,-5.1,65.7,213.3,0.6,4.2,0,,8.3,0,,,
344,037136F022,,2017-12-10,1.8,7.3,-4.6,72.7,285,1,9.2,1,,6.3,512,,,
345,037136F022,,2017-12-11,-3.2,1,-8.9,43,277.8,2.3,8.8,0,,7.8,0,,,
346,037136F022,,2017-12-12,-6.9,-1.1,-13.5,37.4,275.2,1.2,7.2,0,,11.1,0,,,
347,037136F022,,2017-12-13,-5.9,1.8,-12.9,36.9,266.6,1,6.3,0,,11.2,0,,,
348,037136F022,,2017-12-14,-7.3,1.9,-15.1,59,49,0.3,2.9,0,,9.4,0,,,
349,037136F022,,2017-12-15,-3.3,6.4,-12.8,60.3,266.3,0.5,5.1,0,,8.1,0,,,
350,037136F022,,2017-12-16,-1.3,2.6,-7.9,40,273.8,1.7,8,0,,9.5,0,,,
351,037136F022,,2017-12-17,-5.3,0.9,-12.7,43.1,280.7,1.2,9,0,,10.7,0,,,
352,037136F022,,2017-12-18,-3.2,7.6,-12.2,69.2,188.7,0.5,5.9,0,,7.8,0,,,
353,037136F022,,2017-12-19,-1.1,4.5,-10.7,41.9,268.2,1.5,7.6,0,,10.5,160,,,
354,037136F022,,2017-12-20,-3.5,4.7,-12,65,120.2,0.6,4.6,0,,10,92,,,
355,037136F022,,2017-12-21,-1.9,6.7,-8.2,65.4,275.2,0.7,5.7,0,,10.8,271,,,
356,037136F022,,2017-12-22,-1.8,10.2,-9.5,74,237.6,0.4,6.1,0,,8.4,223,,,
357,037136F022,,2017-12-23,0.1,11.8,-6.3,81.1,199.3,0.4,5.5,0,,7.7,826,,,
358,037136F022,,2017-12-24,1.6,5.1,-1.2,86.6,279.3,0.8,7.5,15.5,,1.2,1264,,,
359,037136F022,,2017-12-25,-0.1,4,-5.5,44.7,278.9,1.5,6.6,0,,10.7,0,,,
360,037136F022,,2017-12-26,-1.1,5,-7.6,52,278.3,1.6,9.1,0,,9.8,0,,,
361,037136F022,,2017-12-27,-4.4,1.7,-10.2,29.2,271.3,1.2,6.2,0,,11.1,0,,,
362,037136F022,,2017-12-28,-2.2,5,-10.4,51.2,269.2,0.8,7,0,,7.3,0,,,
363,037136F022,,2017-12-29,3.5,9.5,-2.2,66.3,258.4,1.2,7.6,0,,7.8,0,,,
364,037136F022,,2017-12-30,0.2,5.9,-5.7,82.6,105.3,0.3,1.9,0,,5.7,209,,,
365,037136F022,,2017-12-31,2,6.6,-4.1,55.4,273.1,1.4,10.1,0,,10,654,,,
1,037136F022,,2018-01-01,-1.3,5.8,-8.9,49,271.6,0.9,7.7,0,,10.5,0,,,
2,037136F022,,2018-01-02,-1.5,5.8,-8.9,63.7,275.6,1,7.3,0,,5.6,32,,,
3,037136F022,,2018-01-03,-1.9,4,-7.3,41.2,271.3,1.1,5.7,0,,11,0,,,
4,037136F022,,2018-01-04,-2.2,3.2,-8.1,53,285.8,0.6,4.1,0,,9.1,0,,,
5,037136F022,,2018-01-05,-0.4,5.7,-4.5,52.6,270.4,1,6,0,,9.6,0,,,
6,037136F022,,2018-01-06,-1.2,7,-8.1,51.6,276.9,0.9,5.2,0,,11.1,0,,,
7,037136F022,,2018-01-07,-3.6,2.2,-11.3,64.6,231.4,0.3,2.6,0,,5.1,7,,,
8,037136F022,,2018-01-08,1,4.8,-2.8,74.3,232.2,0.6,6.4,2,,3.3,941,,,
9,037136F022,,2018-01-09,-1.7,1.6,-7,67.3,284.4,1.6,8.8,0,,8.2,817,,,
10,037136F022,,2018-01-10,-3.8,-1.3,-14.5,68,274.8,1.1,8.5,1.5,,5.2,0,,,
11,037136F022,,2018-01-11,-8.3,-4.2,-17.6,54.1,279.1,1.4,7.1,0,,11.1,0,,,
12,037136F022,,2018-01-12,-9.6,-4.2,-18.8,50,265.6,1.3,7.3,0.5,,12.1,0,,,
13,037136F022,,2018-01-13,-3.5,2.8,-7.9,77.1,259.6,0.6,5.9,1.5,,5.6,847,,,
14,037136F022,,2018-01-14,-5.1,3.8,-12,83,113,0.2,4.2,0,,10.6,958,,,
15,037136F022,,2018-01-15,1.3,11.2,-5.9,74.9,276,0.5,5.4,0,,9.5,640,,,
16,037136F022,,2018-01-16,1.9,9.6,-4.6,83.5,266.8,0.4,5.2,3,,4.9,967,,,
17,037136F022,,2018-01-17,3.9,8,1.3,92.5,251.9,0.7,5.2,14,,4.3,1195,,,
