no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
333,714902A001,,2013-11-29,0.8,7.9,-4.1,64.9,,0,0,0,485,14.2,4,,,
334,714902A001,,2013-11-30,1.5,11.8,-5.9,75.7,,0,0,0,524,12.4,215,22.7,-3.6,
335,714902A001,,2013-12-01,2.6,12.9,-4,80,,0,0,0,410,8.2,471,44.4,,
336,714902A001,,2013-12-02,2.3,11.2,-5.2,74.1,,0,0,0,521,11.8,100,,-18.2,
337,714902A001,,2013-12-03,2.4,12.4,-4.5,72.6,,0,0,0,504,11,106,-15.9,38,
338,714902A001,,2013-12-04,2.7,13.7,-4.1,74.2,,0,0,0,499,11.4,114,,-16.9,
339,714902A001,,2013-12-05,3.4,13.2,-4.9,71.5,,0,0,0,384,7.8,138,-34.3,42,
340,714902A001,,2013-12-06,3.6,11.1,-3.1,60.6,,0,0,0,517,12.6,201,35.7,29.3,
341,714902A001,,2013-12-07,1.7,10.7,-5.5,69.9,,0,0,0,432,10.9,0,,,
342,714902A001,,2013-12-08,2.2,12.7,-5,78.1,,0,0,0,514,9.4,112,-34.2,15.4,
343,714902A001,,2013-12-09,5.2,15.1,-1.4,86.4,,0,0,3.5,0,2.7,293,,17.8,
344,714902A001,,2013-12-10,3.4,8.4,-2.9,63.7,,0,3.2,0,260,6.1,5,,,
345,714902A001,,2013-12-11,-0.3,5.9,-4.1,81.9,,0,5.8,0,68,2.7,190,,,
346,714902A001,,2013-12-12,2.2,7.4,-4.9,53.5,,0,8.8,0,457,10.9,2,,,
347,714902A001,,2013-12-13,-0.1,7.2,-5.5,60.9,,0,6.9,0,322,8.2,34,,,
348,714902A001,,2013-12-14,-1.6,8.1,-7.9,67.5,,0,6.5,0,438,11.9,0,,,
349,714902A001,,2013-12-15,-1.4,5.3,-5.7,58,,0,5.4,0,494,11,0,,,
350,714902A001,,2013-12-16,-1.8,5.3,-8.4,66.2,,0,2.4,0,115,6.8,0,,,
351,714902A001,,2013-12-17,3.6,9.8,-2.6,73.3,,0,5.5,0,50,6.6,146,,,
352,714902A001,,2013-12-18,5.9,7.9,4.3,77,,0,4.1,0.5,2,3.8,495,21.5,,
353,714902A001,,2013-12-19,1.5,5.7,-3.5,63.2,,0,9.8,0,247,8.5,138,41.2,,
354,714902A001,,2013-12-20,0.4,6.3,-3.9,66.5,,0,10.6,0.5,491,11.3,0,,,
355,714902A001,,2013-12-21,0.7,7.3,-4.2,61.8,,0,5.7,0,511,10.9,0,,,
356,714902A001,,2013-12-22,-0.7,8,-7.8,58.1,,0,3.1,0,510,11.7,0,,,
357,714902A001,,2013-12-23,-0.9,7.2,-6.7,66.8,,0,4.5,0,504,11.2,0,,,
358,714902A001,,2013-12-24,-0.4,8.9,-7.6,64.7,,0,3,0,489,11.5,0,,,
359,714902A001,,2013-12-25,1.2,10.8,-7.4,75.3,,0,2.6,0,404,9.6,25,46,,
360,714902A001,,2013-12-26,2.2,5.7,-2.2,70.9,,0,5.5,0,0,3.8,48,,,
361,714902A001,,2013-12-27,-0.9,3.8,-4.5,44.9,,0,7.9,0,510,11.7,0,,,
362,714902A001,,2013-12-28,-2.6,3.2,-7.3,47,,0,9,0,511,12.5,0,,,
363,714902A001,,2013-12-29,-3.2,4.7,-10,61.1,,0,8.1,0,487,10.8,115,,,
364,714902A001,,2013-12-30,0.1,8.8,-8,66.3,,0,7.2,0,389,10.4,214,,,
365,714902A001,,2013-12-31,1.8,9.9,-6.3,63,,0,6.7,0,504,10.7,339,,,
1,714902A001,,2014-01-01,2.9,10.4,-3.7,54,,0,8.2,0,514,11.3,0,,,
2,714902A001,,2014-01-02,1.2,11,-6,52.6,,0,6.6,0,513,11.6,0,,,
3,714902A001,,2014-01-03,0.5,11.7,-6.9,57.5,,0,2.1,0,368,9.7,0,,,
4,714902A001,,2014-01-04,1.6,10.4,-4.8,66.1,,0,4.9,0,513,11.6,0,,,
5,714902A001,,2014-01-05,3.2,9.8,-1,61.2,,0,6.4,0,505,12.5,0,,,
6,714902A001,,2014-01-06,0.7,9.7,-6,51.6,,0,4.3,0,517,12.4,0,,,
7,714902A001,,2014-01-07,-0.1,8.7,-8.6,61.8,,0,3.1,0,363,10.3,0,,,
8,714902A001,,2014-01-08,3.2,6.8,0.3,74.9,,0,4.5,2,0,0.1,541,,,
9,714902A001,,2014-01-09,-3.1,0.7,-7.7,29.4,,0,7.7,0,522,15.5,0,,,
10,714902A001,,2014-01-10,-3.9,4,-10.5,50.5,,0,5.1,0,511,13.9,0,,,
11,714902A001,,2014-01-11,-2.3,5.9,-8.7,68.5,,0,4.6,0,481,9.9,86,39.3,,
12,714902A001,,2014-01-12,-1.8,6.4,-8.5,69.1,,0,4,0,212,8.9,16,,,
13,714902A001,,2014-01-13,-2.8,3.7,-8.5,35.3,,0,5.1,0,526,15.7,0,,,
14,714902A001,,2014-01-14,-4.2,5.2,-11.7,47.1,,0,5.2,0,530,15.6,0,,,
15,714902A001,,2014-01-15,-2.6,5,-9.8,44.6,,0,5.9,0,532,15.4,0,,,
16,714902A001,,2014-01-16,-1.2,7.6,-9.7,58.7,,0,5,0,501,13.9,7,,,
17,714902A001,,2014-01-17,-0.8,7.5,-7.3,63.3,,0,5.2,0,461,11.7,3,,,
18,714902A001,,2014-01-18,-0.9,5,-7.7,53.4,,0,8.2,0,364,11.2,0,,,
19,714902A001,,2014-01-19,-2,7.2,-10.5,44.2,,0,3.6,0,540,15.6,0,,,
20,714902A001,,2014-01-20,1.6,8.6,-2.9,54.1,,0,6.1,0,195,8.2,54,30.7,,
21,714902A001,,2014-01-21,-1.4,2.4,-5.6,52.8,,0,6,0,477,14.1,0,,,
22,714902A001,,2014-01-22,-3.2,5.5,-10.7,56.5,,0,5.4,0,538,15.6,0,,,
23,714902A001,,2014-01-23,-1.7,10,-9.9,56.3,,0,2.6,0,553,15.6,0,,,
24,714902A001,,2014-01-24,1.5,14.1,-9.2,66.2,,0,4.7,0,517,13.7,0,,,
25,714902A001,,2014-01-25,8.6,14.9,4,81.8,,0,5.6,1,0,1.2,331,,,
26,714902A001,,2014-01-26,1.9,7.7,-5.3,52.8,,0,5.4,0,557,16,0,,,
27,714902A001,,2014-01-27,0.2,11.3,-9.3,63.6,,0,4.5,0,557,15.7,0,,,
