no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
344,409911A001,,2014-12-10,22,25.8,16,16.6,,,,0,0,0,0,19.2,21.2,
345,409911A001,,2014-12-11,22.8,27.1,-24.3,21.5,,,,0,0,4,0,22.8,22.5,
346,409911A001,,2014-12-12,18.5,22,17,18.2,,,,1.5,1,0,0,18.1,18.4,
351,409911A001,,2014-12-17,-3.3,-2.6,-4.1,49.8,,,,0,0,0.3,0,-4.5,0.1,
352,409911A001,,2014-12-18,-3.2,2.8,-6.6,58.3,,,,0,274,5.9,0,-3.9,-0.2,
353,409911A001,,2014-12-19,5.9,8.1,2.7,78.3,,,,2,0,0.4,554,4.4,0,
354,409911A001,,2014-12-20,0.7,7.1,-1.6,58,,,,0,227,6.6,20,-0.1,0.4,
355,409911A001,,2014-12-21,-2.4,-0.1,-4.7,70,,,,0,47,1.9,701,-3.6,0.6,
356,409911A001,,2014-12-22,0.9,4.7,-6.7,63.9,,,,2,446,9.3,299,-1.1,0.7,
357,409911A001,,2014-12-23,3.5,8,-7.3,69.8,,,,0,293,5.6,562,0.8,0.7,
358,409911A001,,2014-12-24,3.6,7.2,0.2,61.7,,,,0,387,9.3,0,2.3,1,
359,409911A001,,2014-12-25,1.7,4.2,0.1,50.1,,,,0,390,9.3,0,0.6,1.1,
360,409911A001,,2014-12-26,0.9,3.3,-3.6,51.4,,,,0,481,10.1,0,-0.2,0.9,
361,409911A001,,2014-12-27,-0.3,4.9,-6.4,78.1,,,,0,453,8.5,806,-1.4,0.7,
362,409911A001,,2014-12-28,1.2,7.8,-3.3,82.3,,,,0,211,5.6,881,-0.4,0.8,
363,409911A001,,2014-12-29,3.9,7.8,-2.4,71.5,,,,0,191,5.8,730,1.8,0.9,
364,409911A001,,2014-12-30,3,7.5,-3.8,65.1,,,,0,479,9.1,684,2,1.5,
365,409911A001,,2014-12-31,-0.4,1.3,-3.4,51.4,,,,0,258,7.1,0,-1.3,1.3,
1,409911A001,,2015-01-01,-4.2,-1.5,-5.9,65.3,,,,0,10,3.4,30,-5.1,0.8,
2,409911A001,,2015-01-02,-2.4,-1,-7.9,60.5,,,,0,428,9.5,529,-3.6,0.3,
