no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
295,026136A003,,2015-10-22,15.3,20.9,9.4,70.3,76.2,1.2,5.2,0,,39.3,0,15.6,,
296,026136A003,,2015-10-23,13.6,19.7,8.6,79.9,284.1,0.8,6.1,0,,39.6,428,14,,
297,026136A003,,2015-10-24,14.9,21,10.8,74.3,299.8,1,7.9,0,,38.9,157,14.9,,
298,026136A003,,2015-10-25,11.8,20.6,4.9,66.5,45.7,0.8,4,0,,39.8,198,12,,
299,026136A003,,2015-10-26,10.4,18.5,3.7,72.9,57.7,0.6,4.8,0,,39.9,378,10.7,,
300,026136A003,,2015-10-27,11.5,14.2,7.9,72,229.6,1,7.9,12,,39.4,655,11.3,,
301,026136A003,,2015-10-28,8.2,14.6,-0.7,57.8,272.5,1.3,9.5,0,,38.9,0,8.2,,
302,026136A003,,2015-10-29,7.8,13.4,-0.6,45,242.7,1.3,8,0.5,,38.6,149,8,,
303,026136A003,,2015-10-30,4,9.8,-2.4,55.2,210.1,1.3,8,0,,38.6,675,4.2,,
304,026136A003,,2015-10-31,1.6,12,-5.5,62.3,130.8,0.9,5.6,0,,39.5,10,1.9,,
305,026136A003,,2015-11-01,2.8,10.9,-4.9,62.9,30.5,0.6,4.2,0,,39.3,0,2.9,,
306,026136A003,,2015-11-02,7.3,13.6,2.9,60.7,223.6,0.9,7,0,,39.8,0,7.4,,
307,026136A003,,2015-11-03,6.4,17.8,0,78.4,82.8,0.7,3.9,0,,39.5,335,6.4,,
308,026136A003,,2015-11-04,6.3,19.3,-1,75,23.5,0.8,5.7,0,,39.8,536,6.4,,
309,026136A003,,2015-11-05,7.7,19.6,-0.2,71.1,73.6,0.8,4.8,0,,39.3,151,7.8,,
310,026136A003,,2015-11-06,8.3,13.7,2.3,81.2,43.2,1.8,8.2,1,,39,490,8.2,,
311,026136A003,,2015-11-07,11,12.7,9,86.7,74.8,1.4,9.3,18,,39,1429,10.8,,
312,026136A003,,2015-11-08,11.3,12.4,9.4,80.3,56.7,2.1,10.6,11,,39.5,780,11,,
313,026136A003,,2015-11-09,10,11.6,9.1,96.1,38,0.3,1.9,8,,3.9,1429,10.4,,
314,026136A003,,2015-11-10,9.6,13.8,4.9,88.8,41.6,0.4,3.8,3.5,,6.6,1429,9.9,,
315,026136A003,,2015-11-11,9.4,16.4,4.8,81.3,75.5,0.8,6.5,0,,11,637,9.8,,
316,026136A003,,2015-11-12,11.8,15.7,8,75.7,47.5,0.8,4.5,0,,6.6,0,11.6,,
317,026136A003,,2015-11-13,9.7,11.4,8.3,90.2,91.6,0.7,9,13.5,,2.4,886,9.7,,
318,026136A003,,2015-11-14,12.1,15.1,10.3,95.4,314.2,0.4,3.7,3.5,,3.7,1429,12.3,,
319,026136A003,,2015-11-15,12.4,15.7,10.4,86.3,8,0.5,2.8,0.5,,4.4,1199,12.6,,
320,026136A003,,2015-11-16,11.3,12.4,8.7,82.7,,0,2,0.5,,3.1,162,11.9,,
321,026136A003,,2015-11-17,14.1,15.7,11.8,81.5,,0,5.5,0,,3.2,459,14.5,,
323,026136A003,,2015-11-19,8.1,9.4,7.5,90.8,73,0.3,1.6,0,,0.4,139,8.3,,
324,026136A003,,2015-11-20,9.4,12.9,6.5,81.8,224.5,0.6,4.8,0.5,,7.1,799,9.5,,
325,026136A003,,2015-11-21,8.8,14.5,3.9,82.7,90.6,0.5,4.5,0,,7.1,0,8.9,,
326,026136A003,,2015-11-22,10.5,12.9,7.5,71.7,54.5,1.2,5.6,1.5,,5.1,74,10.4,,
327,026136A003,,2015-11-23,7.9,8.9,6.4,84.8,92.1,0.9,6.4,8,,2.7,1429,7.9,,
328,026136A003,,2015-11-24,5.6,7.5,2.3,75.2,37.9,2.2,8.7,0,0,5.4,676,5.7,,
329,026136A003,,2015-11-25,3.1,4.7,1.6,88.5,87,0.7,4.1,4,0,2.8,968,3.6,,
330,026136A003,,2015-11-26,-0.6,0.5,-1.8,51.5,239.8,2.3,11.8,0,92,3.9,0,0.2,,
331,026136A003,,2015-11-27,-1.7,1.3,-4.8,57.7,,0,8.8,0,352,8.6,0,-1.2,,
332,026136A003,,2015-11-28,-2,1.4,-4.9,78.8,,0,3.7,0,0,2.7,0,-1.8,,
333,026136A003,,2015-11-29,1,2.6,-0.5,78.6,,0,2.6,0,28,1.1,0,1.9,,
334,026136A003,,2015-11-30,3.3,8.7,-3.2,69.9,,0,7.2,0,279,7.4,121,3.4,,
335,026136A003,,2015-12-01,2.7,10.8,-3.7,76.9,,0,2.1,0,310,7.6,43,2.7,,
338,026136A003,,2015-12-04,0.7,1.9,-2.4,59.3,,0,10.4,3,210,6.6,160,0.4,,
339,026136A003,,2015-12-05,3.2,7.1,-1.3,60.7,,0,8.1,0,267,6.7,0,3,,
340,026136A003,,2015-12-06,1,7.5,-3.9,71.2,,0,2.7,0,224,6.8,0,1.1,,
341,026136A003,,2015-12-07,3.4,8.8,-3,75.5,,0,2.3,0,277,8.2,157,3.4,,
342,026136A003,,2015-12-08,2.7,10.1,-2.5,83.7,,0,4,0,262,7.5,2,2.7,,
343,026136A003,,2015-12-09,0.6,9.9,-2.7,93.6,60.3,0.4,2.2,0,151,5.3,234,0.3,,
344,026136A003,,2015-12-10,3.9,6.3,0.7,95,54.3,0.2,1.4,3,0,3.2,1271,4,,
345,026136A003,,2015-12-11,5.3,8.4,0.1,63.6,59.9,2.7,14.8,0,126,4.5,321,4.9,,
346,026136A003,,2015-12-12,1.2,9.4,-3.3,71.4,90.8,0.9,5,0,408,9.6,0,1.2,,
347,026136A003,,2015-12-13,0.6,10.8,-4.7,81.6,91.6,0.7,3.3,0,388,8.9,156,0.7,,
348,026136A003,,2015-12-14,2.5,5.3,-2.5,95.2,31.2,0.2,1.4,3,0,3.1,1294,2.7,,
349,026136A003,,2015-12-15,5.2,7.9,3.5,75.2,226.5,1.3,7.6,1.5,23,4.3,767,5,,
350,026136A003,,2015-12-16,0.4,3.7,-3.8,46.9,241.1,2,10.5,0,278,8.2,0,0.4,,
351,026136A003,,2015-12-17,-5.2,-0.8,-9.7,51.8,245.7,1.5,7.6,0,368,9.2,0,-4.6,,
352,026136A003,,2015-12-18,-4.7,2.5,-12.1,71.3,81.6,0.7,4.7,0,278,8.2,0,-4.1,,
353,026136A003,,2015-12-19,-3.5,5.8,-8.2,75.3,71.4,0.7,3,0,314,8.7,89,-3.3,,
354,026136A003,,2015-12-20,-3.6,2.7,-9.1,79.6,56.3,0.4,1.6,0,3,4.3,0,-3.5,,
355,026136A003,,2015-12-21,-0.5,1.3,-1.9,93.4,41.1,0.2,1.4,2,0,2.2,518,-0.7,,
356,026136A003,,2015-12-22,1.3,8.3,-1,83.8,90.2,0.7,5,0.5,388,9.1,678,1.3,,
357,026136A003,,2015-12-23,2.1,4.1,0.3,96,52.4,0.2,1.5,2,0,2.2,1265,2.1,,
358,026136A003,,2015-12-24,1.7,5.7,-3.1,84.2,291.4,0.7,5.9,0,124,5.8,934,1.8,,
359,026136A003,,2015-12-25,-1.8,2.7,-5.4,62,198.3,1,5.6,0,402,8.7,0,-1.9,,
360,026136A003,,2015-12-26,1.2,7.1,-5.8,63.7,252.9,1.3,9.5,0,185,6.8,0,0.8,,
361,026136A003,,2015-12-27,-3.4,1.9,-8.8,60.7,218.4,0.8,6.9,0,396,8.9,5,-3.4,,
362,026136A003,,2015-12-28,-7.3,-0.5,-12.4,49.7,242.2,1.1,9.6,0,405,9.7,0,-6.8,,
363,026136A003,,2015-12-29,-7.9,0.5,-14.3,58,85,0.8,5,0,397,9.2,0,-7.4,,
364,026136A003,,2015-12-30,-5.1,5.6,-12.2,69,91.4,0.6,3.2,0,406,9.3,0,-4.6,,
365,026136A003,,2015-12-31,-0.4,4.7,-4.3,80.2,243.2,0.6,5.1,1,37,4.9,291,-0.5,,
1,026136A003,,2016-01-01,-1.6,3,-5.8,77.8,220.7,0.7,5.4,0,318,8.2,79,-1.6,,
2,026136A003,,2016-01-02,3.3,8.3,0.5,73.4,211.8,0.9,7,0,116,5.5,0,2.5,,
3,026136A003,,2016-01-03,2.4,10.8,-2,82.3,232.8,0.6,5.9,0,287,7.8,120,2,,
4,026136A003,,2016-01-04,4.5,9.1,-0.8,50.4,215.7,1.5,8.2,0,399,8.1,0,3.9,,
5,026136A003,,2016-01-05,-1.9,3,-7.3,42.9,248.2,1,5.4,0,280,7.5,0,-2.5,,
6,026136A003,,2016-01-06,-4.4,2.6,-10.8,61.5,219.3,1,6.8,0,398,8.9,0,-4.4,,
7,026136A003,,2016-01-07,-2.6,1.6,-7.1,52.2,217.3,1.2,6.6,0,415,9.4,0,-2.7,,
8,026136A003,,2016-01-08,-5.6,1.3,-11.9,56.3,255.1,1.2,7.5,0,416,9.8,0,-5.5,,
9,026136A003,,2016-01-09,-3.5,2.2,-10.4,57.4,206.1,1.2,10.1,0,350,8.9,0,-2.9,,
10,026136A003,,2016-01-10,-0.2,4.6,-5.7,49.3,228.1,1.3,6.7,0,192,6.3,0,-0.7,,
11,026136A003,,2016-01-11,-5.4,2.1,-10.7,50,155.1,0.9,5.1,0,420,9.9,0,-5.3,,
12,026136A003,,2016-01-12,-6.8,1.5,-14.6,52.8,174.3,0.9,5.4,0,420,10,0,-6.5,,
13,026136A003,,2016-01-13,-4.4,0.4,-9.1,63.3,228.8,1.2,10.5,0,262,8.5,0,-4,,
14,026136A003,,2016-01-14,-3.8,0.5,-8.4,49.3,202.9,1.4,7.4,0,422,10.3,0,-3.5,,
15,026136A003,,2016-01-15,-3.5,2.1,-8.3,78.6,126.2,0.7,5,1,268,7.8,180,-3.3,,
16,026136A003,,2016-01-16,-5,4,-11.2,76.6,85.7,0.6,2.1,0,286,7.7,3,-4.9,,
17,026136A003,,2016-01-17,-2.2,2.8,-6.9,80.8,24.9,0.3,1.8,0,0,4.6,2,-2.1,,
18,026136A003,,2016-01-18,-4.1,1.2,-12.1,66.7,249.8,2.1,11.4,0,81,4.8,399,-4.2,,
19,026136A003,,2016-01-19,-11.9,-8.4,-15,39.4,247.9,2.5,11.5,0,435,10.9,0,-11.2,,
20,026136A003,,2016-01-20,-12.6,-6.1,-18.5,59.5,293.8,0.9,5.9,0,389,9.8,0,-11.6,,
21,026136A003,,2016-01-21,-10,-2.1,-15.3,63.1,27.9,0.6,5.8,0,190,7.2,0,-9.5,,
