no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
345,032528A001,,2015-12-11,19.1,23.9,18.1,18.3,,0,0,0,3,1.2,0,18.9,18.6,
347,032528A001,,2015-12-13,8.5,14.1,3.1,61.3,89.4,0.8,3.9,0,373,7.4,0,8.1,8.8,
348,032528A001,,2015-12-14,6.2,8,3.5,90.8,54.2,0.6,3.2,7.5,0,1.6,1119,5.4,8,
349,032528A001,,2015-12-15,6.8,9.4,3.4,78.4,245.9,1.2,5.7,0,109,4.4,992,5.9,8.5,
350,032528A001,,2015-12-16,1.1,4.2,-2,82.5,247.4,1.6,7.4,1,82,4.2,916,0.6,6.8,
351,032528A001,,2015-12-17,-2.2,2,-5.8,68.5,290.4,1.3,6.6,0,444,9.2,264,-2.8,4.7,
352,032528A001,,2015-12-18,-1.8,2.9,-7.4,82.4,204.8,0.6,3.9,0,98,5.3,33,-2.5,3.5,
353,032528A001,,2015-12-19,1.1,8.1,-3.1,81.3,69,0.7,3.5,0,503,10.2,176,0.4,4.3,
354,032528A001,,2015-12-20,0.4,4.7,-4,84,40.7,0.5,2.3,0,8,4.1,416,-0.5,4.1,
355,032528A001,,2015-12-21,3.5,11.2,-1.5,86.9,273.1,0.9,6.7,0,225,6.6,929,2.7,5.3,
356,032528A001,,2015-12-22,2.2,7.1,-2.3,85.9,45.1,0.9,4.1,0,174,6.5,839,1.6,5.1,
357,032528A001,,2015-12-23,5.1,8.8,0.6,94.9,56.9,0.5,2.4,0.5,0,2.1,1380,4.2,6.3,
358,032528A001,,2015-12-24,2.1,8.6,-1.7,86,296.1,0.9,6,0,222,6,935,1.3,6.1,
359,032528A001,,2015-12-25,0,6.6,-4.5,64.3,272.2,0.8,6,0,533,11.9,23,-1.1,4.8,
360,032528A001,,2015-12-26,2.6,10.8,-3.1,76.5,250,1,6.4,0,378,7.4,192,1.3,4.4,
361,032528A001,,2015-12-27,-2.1,2.6,-7.3,55.5,261.9,1.2,6.4,0,539,11.4,0,-3.1,3.9,
362,032528A001,,2015-12-28,-4,2,-9.1,69.8,278.1,0.8,7.2,0,455,10.4,391,-4.7,2.7,
363,032528A001,,2015-12-29,-2.8,4.1,-9.2,70.7,53.8,0.4,3.5,0,413,9.2,363,-3.6,2.2,
364,032528A001,,2015-12-30,-0.4,7.2,-6.7,81.9,207,0.9,5.8,2,379,8.8,985,-1.1,2.3,
365,032528A001,,2015-12-31,1.4,6.9,-3.7,88.1,245.2,1.1,5.6,2.5,130,4.6,817,0.5,3.2,
1,032528A001,,2016-01-01,0.6,7.9,-5.1,83.2,207.1,0.9,5,0,295,7.6,172,0.1,3.3,
2,032528A001,,2016-01-02,5.2,12.7,-1.4,82.3,204.7,1.2,7,0,443,8.8,139,3.9,4.5,
3,032528A001,,2016-01-03,4.6,11.6,-0.1,93.7,221.1,0.5,3.3,0,192,5.4,1083,3.6,5.2,
4,032528A001,,2016-01-04,4.8,9.4,-2.4,66.6,271.3,1.1,5.5,0,510,10.4,334,3.6,5.8,
5,032528A001,,2016-01-05,-0.9,4.4,-5.1,56.2,22.9,0.7,5.2,0,354,8,0,-1.8,4.4,
6,032528A001,,2016-01-06,-0.7,4.8,-6,69.1,266.7,0.6,3.2,0,144,6.1,0,-1.4,3.4,
7,032528A001,,2016-01-07,0.2,4.4,-2.6,61.4,275.4,1.2,6.3,0,398,10.1,0,-0.6,3.7,
8,032528A001,,2016-01-08,-1.1,4.4,-5.3,69.6,264.9,0.8,6.6,0,463,9.7,15,-1.8,3.4,
9,032528A001,,2016-01-09,0.5,6,-2.8,69.2,239.1,1,6.7,0,354,8.6,0,-0.2,3.3,
10,032528A001,,2016-01-10,-0.2,5.4,-4.8,73.5,237.6,0.7,3.7,0,196,5.4,388,-1.7,3.2,
11,032528A001,,2016-01-11,-2.7,4.5,-7.2,67.2,294.7,0.7,6,0,528,11.2,541,-3.6,2.7,
12,032528A001,,2016-01-12,-4.2,3.6,-10,69.8,247.7,0.7,6.6,0,522,11.9,243,-4.9,2.1,
13,032528A001,,2016-01-13,-1.8,1.8,-4.9,85.3,208.2,1.1,5.9,0,237,6.8,1351,-2.5,2,
14,032528A001,,2016-01-14,-2,2.9,-7,66.7,192.6,0.9,6.6,0,404,10,971,-2.7,2.2,
15,032528A001,,2016-01-15,-0.7,6.4,-5.8,78.8,37.8,0.5,3.9,0,379,9.2,979,-1.7,2.4,
16,032528A001,,2016-01-16,-0.7,6.5,-5.4,80.6,52.2,0.6,2.7,0,213,6.6,1064,-1.9,2.3,
17,032528A001,,2016-01-17,1.8,6.2,-2.3,79.5,42.8,0.7,4,0,2,3.9,772,0.6,2.6,
18,032528A001,,2016-01-18,-2.7,2.4,-7.8,77.8,272.7,2.1,10,0,135,5.8,997,-3.5,2.9,
19,032528A001,,2016-01-19,-8.1,-5.7,-10.7,66.8,266.3,2.2,8.9,0,331,9.5,624,-8.6,2.2,
20,032528A001,,2016-01-20,-8.4,-3.6,-13,72.9,261.1,0.8,5.1,0,436,8.6,1125,-8.7,1.7,
21,032528A001,,2016-01-21,-6.4,-0.1,-10.6,71.4,255.5,0.7,6.1,0,413,9,811,-6.7,1.3,
22,032528A001,,2016-01-22,-6.8,0.6,-12.7,65.5,327.9,0.7,4.7,0,459,11,672,-7.3,1,
23,032528A001,,2016-01-23,-7.6,-4,-12,65.1,319.2,1.5,8.4,0.5,334,10.5,494,-7.8,1,
24,032528A001,,2016-01-24,-13.1,-8.5,-18.4,76,275.1,1.1,7.1,0,470,5.1,1136,-13.3,0.9,
25,032528A001,,2016-01-25,-9.7,-1.8,-17.6,79,215.5,0.7,4.6,0,489,10.5,424,-9.9,0.6,
26,032528A001,,2016-01-26,-3.2,2.8,-8.6,81.8,227.3,0.7,5.4,0,99,5.3,132,-4.3,0.6,
27,032528A001,,2016-01-27,-2.3,5.7,-9.1,79.9,199.4,0.7,5.4,0,495,10.7,73,-3.6,0.7,
28,032528A001,,2016-01-28,-1,3.1,-7.3,76,48.8,0.8,5.2,0,0,2.8,77,-2.2,0.8,
