no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
227,320862A001,,2012-08-15,27,30.3,23.9,88.6,67.7,3.3,17.9,85,,5.4,409,26.7,27.8,
228,320862A001,,2012-08-16,25.4,27.9,24,97.4,211.2,0.7,4.2,39,,3.5,1328,25.1,26.1,
229,320862A001,,2012-08-17,28.1,33.7,23.5,87.6,85.8,1.2,9.8,2,,15.6,845,29.6,27.6,
230,320862A001,,2012-08-18,28,32.4,24.9,90.7,73.3,1.4,12.1,0.5,,11.6,740,28.2,28.1,
231,320862A001,,2012-08-19,28.7,32.7,25.5,87.8,86.5,1.8,10.9,0.5,,11.6,160,29.3,28.1,
232,320862A001,,2012-08-20,27,29,25.8,94.4,302.5,1.4,8.7,12.5,,3.8,1295,26.3,27.1,
233,320862A001,,2012-08-21,27.2,33.3,24.5,91.5,114.2,1.2,19,16.5,,12.1,1112,27.9,27.3,
234,320862A001,,2012-08-22,23.1,25,21.2,96.7,154.1,1.3,10.5,36.5,,3,1424,22.6,25.5,
235,320862A001,,2012-08-23,23.7,26.5,21.5,90.3,213.5,2,9.6,4.5,,5.4,923,23.5,24.1,
236,320862A001,,2012-08-24,23.3,25.4,21.6,93,224.5,2.7,9.8,23.5,,3.1,1433,22.4,23.4,
237,320862A001,,2012-08-25,27.2,33.3,23.2,85.5,242.5,1.1,7.6,0,,13.1,645,28.4,25.5,
238,320862A001,,2012-08-26,28.4,33.8,23.5,81.3,223,1.3,8.3,0,,14.9,0,29.8,27.3,
239,320862A001,,2012-08-27,27.9,31.9,24.3,77.2,224.5,3.1,15.1,0,,10.1,0,27.9,26.3,
240,320862A001,,2012-08-28,26.6,31,22.3,83,263.3,8.7,36.1,15,,4.2,754,25.4,24.8,
241,320862A001,,2012-08-29,25.7,29.6,23,95.9,39.5,2.8,16.3,1,,12.3,340,26.3,25,
242,320862A001,,2012-08-30,21.7,24.7,19.7,97.3,155.2,3.9,21.1,112.5,,1.6,1128,20.8,23.7,
243,320862A001,,2012-08-31,23,29,18.1,84.5,125.3,1.1,7.7,0,,14.7,554,25,23.6,
244,320862A001,,2012-09-01,23.6,29.4,18.8,89.9,119.6,0.9,9.1,0.5,,12.8,289,24.9,24.6,
245,320862A001,,2012-09-02,24.5,29.6,21,89.6,116.8,0.8,6.3,0.5,,12.7,691,25.7,25.3,
246,320862A001,,2012-09-03,25.6,31.4,20.9,83.3,174.8,0.9,8.3,0,,13.7,158,27.3,26,
247,320862A001,,2012-09-04,22.7,25.1,19.5,96.7,246,1.1,8.3,76,,5.5,1019,22.3,24.5,
248,320862A001,,2012-09-05,22.9,27.2,16.1,87.3,55.5,2,10.3,5,,14.8,666,23.5,24.3,
249,320862A001,,2012-09-06,20.2,27.6,13.9,81.7,161,0.8,6.8,0,,16.6,278,22.1,23.1,
250,320862A001,,2012-09-07,22.1,29.2,15.3,83.5,181.7,1.2,8.4,10,,13.3,260,23.6,23.3,
251,320862A001,,2012-09-08,22.4,26.5,19.8,86.8,3.7,2.5,12,15,,14.2,479,22.9,23.5,
252,320862A001,,2012-09-09,20.5,22.7,19,91,160.2,0.8,5.9,0.5,,5,680,20.6,22.3,
253,320862A001,,2012-09-10,22.1,27.9,17.6,83.8,185.2,0.9,6.6,0,,13.6,391,23.5,22.8,
254,320862A001,,2012-09-11,22.1,28.5,16.9,79.6,190.2,0.9,5.8,0,,15.8,13,23.8,23.3,
255,320862A001,,2012-09-12,22,27.3,17.3,88.2,161.5,0.6,4.5,0,,10.2,378,22.8,23.1,
256,320862A001,,2012-09-13,21.2,22.2,20.2,97.4,127.3,0.6,4.8,9.5,,2.6,1253,20.7,22.6,
257,320862A001,,2012-09-14,20,22.8,17.5,91.6,125.8,0.9,5.4,2.5,,6,1198,20.2,21.6,
258,320862A001,,2012-09-15,20.2,24.6,16.3,86.1,182.3,1.2,6.7,0,,9.9,510,20.8,21.1,
259,320862A001,,2012-09-16,20,21.5,18.5,86.2,198.8,2.4,11,23,,3.4,642,19.2,20.3,
260,320862A001,,2012-09-17,18.9,20,17.9,92.5,161.2,4.6,23.7,43.5,,2,1150,17.7,19.2,
261,320862A001,,2012-09-18,20.9,25.5,18.5,88.4,47,2.4,11.3,0,,12.3,596,21.4,20.4,
262,320862A001,,2012-09-19,19.5,25,14.8,88.3,59.9,2,12.4,0.5,,13.9,970,19.7,20.5,
263,320862A001,,2012-09-20,18.9,25.8,13,86.4,93.1,0.9,6.9,0,,13.8,894,19.8,20.4,
264,320862A001,,2012-09-21,18.3,26.1,11.8,86.3,105.5,0.6,5.5,0,,14.1,892,19.5,20.6,
265,320862A001,,2012-09-22,19.1,27.1,12.8,84.3,136,0.7,7.6,0,,14.8,816,20.6,20.8,
266,320862A001,,2012-09-23,19.2,27.1,12.6,82.8,163.4,0.7,5.9,0,,16.1,834,20.6,21.1,
267,320862A001,,2012-09-24,19.2,27.6,12,79,156.8,0.8,6.3,0,,17.1,754,20.9,20.9,
268,320862A001,,2012-09-25,19.3,27,12.1,75.8,212.2,1.6,9,0,,18.8,646,20.2,20.5,
269,320862A001,,2012-09-26,19.2,25,12.6,78,193.3,1.5,7.6,0,,15.9,290,20.1,20.1,
270,320862A001,,2012-09-27,19.1,24,14.8,84,180.3,1,8.3,0,,9.2,526,19.3,20,
271,320862A001,,2012-09-28,17.7,25.2,12.3,91.4,59.2,1.3,14.5,1.5,,11.4,1051,18.2,19.6,
272,320862A001,,2012-09-29,15.9,21.7,11.3,86.5,89.4,1.3,11.5,0.5,,12.6,752,16.7,18.8,
273,320862A001,,2012-09-30,16.1,22.7,10.6,82.3,136.2,1.2,9.3,0,,16.1,23,17.4,18.5,
274,320862A001,,2012-10-01,15.7,24.2,8.7,83.8,175.9,0.6,6.4,0,,15.6,518,17,18.2,
275,320862A001,,2012-10-02,17.1,26,10.3,81.8,166.3,0.7,6,0,,16.6,543,18.6,18.8,
276,320862A001,,2012-10-03,17.2,25.7,9.7,79.8,215.3,0.9,8,0,,16.4,822,18.2,18.8,
277,320862A001,,2012-10-04,16.9,25.8,8.9,82.6,142.2,0.8,7.1,0,,15.7,822,17.8,18.8,
278,320862A001,,2012-10-05,16.4,22.1,10.4,91.1,172,0.4,2.9,0,,7.9,893,16.6,18.2,
279,320862A001,,2012-10-06,18.1,24.9,12,83.1,158,0.7,7,0,,11.1,823,18.8,18.8,
280,320862A001,,2012-10-07,16.5,25.1,9.7,77.4,194.4,1.3,8.3,0,,16.6,706,17.3,18.1,
281,320862A001,,2012-10-08,16.2,23.7,9.6,73.4,212.9,1.5,8.5,0,,16.9,432,16.5,17.5,
282,320862A001,,2012-10-09,14.9,22.8,7.7,81.1,201.1,1,7.7,0,,12.9,735,15.4,16.9,
283,320862A001,,2012-10-10,13.6,21.6,8,90.6,72.9,1,10,0.5,,8.5,903,13.1,16.2,
284,320862A001,,2012-10-11,11.3,19.5,5.3,78.1,146,1.2,10.3,0,,17.5,810,12.4,15.2,
285,320862A001,,2012-10-12,11.6,22.3,2.8,73.9,155,0.9,6.4,0,,16.7,576,12.8,14.3,
286,320862A001,,2012-10-13,13.6,24.4,6.4,77.4,164.9,0.5,4.2,0,,12.4,492,14,14.7,
287,320862A001,,2012-10-14,13.7,24.4,6.4,76.3,138.1,0.7,7,0,,12.9,567,14.1,15.1,
288,320862A001,,2012-10-15,12.1,22.3,3.9,68.8,183.9,1.2,8.2,0,,16.2,464,12.8,14.2,
289,320862A001,,2012-10-16,15.1,25.4,4.7,74,161.2,1.2,7.9,0,,14.9,273,15.6,14.4,
290,320862A001,,2012-10-17,13.1,17.6,4.7,83.9,113.2,1.8,15.1,2.5,,9.8,768,12.8,15.2,
291,320862A001,,2012-10-18,8.9,17.8,1.1,70.9,168.5,1.3,9.9,0,,16.7,313,9.7,12.5,
292,320862A001,,2012-10-19,10.6,20.9,2.8,80.9,136.5,0.7,5.1,0,,13.6,112,11.2,12.4,
293,320862A001,,2012-10-20,11.9,20.7,5.4,84.7,114.9,0.8,7.2,0,,9.3,639,11.7,12.9,
294,320862A001,,2012-10-21,15.1,25.4,7.1,80.8,180.9,0.7,7.2,0,,14.6,561,15.7,14.2,
295,320862A001,,2012-10-22,13.3,19.2,9,95.7,116,1.7,15.3,58,,0.5,1400,12.4,14.1,
296,320862A001,,2012-10-23,10.9,16.8,5.2,71.3,87.5,2,10,0,,15.8,107,11.3,12.9,
297,320862A001,,2012-10-24,9.8,18.1,3.2,86.8,106.3,0.7,4.1,0,,8.8,208,9.7,11.9,
298,320862A001,,2012-10-25,12.3,21.9,4.4,85.2,146.1,0.5,3.9,0,,12.9,502,12.6,12.6,
299,320862A001,,2012-10-26,14.3,24.5,6.5,80.8,180.4,0.8,7.8,0,,13.6,543,14.7,13.6,
300,320862A001,,2012-10-27,16,19.8,11.5,94.6,100,1.4,9.2,17,,2.2,1280,15.1,14.4,
301,320862A001,,2012-10-28,15.1,21.5,9.4,80.5,86.3,2,15.7,0,,13.3,542,15.2,15.1,
302,320862A001,,2012-10-29,12.1,19.2,6.3,82.9,176.1,0.7,5.2,0,,11.9,0,12.8,13.9,
303,320862A001,,2012-10-30,10.2,14.5,2.9,76.7,140.2,1.4,11.3,0,,13.1,0,10.8,13.2,
304,320862A001,,2012-10-31,7.3,14.4,1.2,81.1,99.1,1.4,10.5,0,,13.2,555,7.8,10.9,
305,320862A001,,2012-11-01,6.9,11.9,1,72.1,123,2.3,15.4,0.5,,14.1,529,7.2,10.1,
306,320862A001,,2012-11-02,5.6,14.6,-1,71,166.7,1,8.2,0,,14.2,105,6.4,8.8,
307,320862A001,,2012-11-03,7.6,18.5,-0.5,73.3,181.1,0.8,6.2,0,,13.5,92,8.1,8.9,
308,320862A001,,2012-11-04,11.4,16.8,4.2,79.8,236.5,2.8,11,2.5,,4.1,431,10.5,9.7,
309,320862A001,,2012-11-05,9.7,14.8,5.3,92.3,103.7,1.8,18.4,2.5,,5.9,1185,9,10.5,
310,320862A001,,2012-11-06,9.5,12.4,7.4,92.6,83.6,2,13.9,13,,3.8,1235,8.7,10,
311,320862A001,,2012-11-07,9.2,15.2,4.5,87.7,84.5,1.5,11,0,,8.6,741,9,10.2,
312,320862A001,,2012-11-08,8.9,15.6,3.1,91,134.1,0.7,6.3,0,,5.8,636,8.5,9.7,
313,320862A001,,2012-11-09,9.6,15.8,5.5,89,177.8,1.1,6.9,0,,9.3,718,10,10.4,
314,320862A001,,2012-11-10,13.2,17.3,7.5,67,231.5,3.9,16.1,3.5,,10.8,128,12.5,10.5,
315,320862A001,,2012-11-11,11.1,15.4,7.4,78.3,59.2,5,26.3,16.5,,2.5,503,10,10.7,
316,320862A001,,2012-11-12,9.8,12.7,6.5,67.7,50.6,4.2,20.6,0,,6.4,0,9.1,9,
317,320862A001,,2012-11-13,7.3,12.1,4,85.1,97.2,2.4,20.4,2,,8.8,1161,6.9,8.8,
318,320862A001,,2012-11-14,5.4,7.7,3.6,81.9,86,1.6,8.5,0.5,,5.7,880,5.5,7.8,
319,320862A001,,2012-11-15,4.6,11.6,-0.7,75.3,167.2,0.8,6.8,0,,12.4,180,5.3,7.4,
320,320862A001,,2012-11-16,4.1,8.7,-1.6,89.6,172.2,0.7,4.4,3,,3.1,789,3.6,6.2,
321,320862A001,,2012-11-17,7.1,11.1,0.9,83.5,97,2.2,13.6,1.5,,8,638,6.8,7.7,
322,320862A001,,2012-11-18,3.5,11.5,-1.7,78.1,175.2,0.7,5,0,,11.9,114,4,6.3,
323,320862A001,,2012-11-19,4.7,12.3,-0.6,82,123.6,2.2,17.4,0.5,,7.2,241,4.4,6,
324,320862A001,,2012-11-20,2.8,9,-2.1,76.4,167.4,0.9,9.3,0,,9.5,70,2.9,5.4,
325,320862A001,,2012-11-21,2.6,9.4,-2.6,82.3,170.3,0.8,5.3,0,,6.3,62,2.4,4.7,
326,320862A001,,2012-11-22,4.7,12.4,-1.5,81.9,159.6,0.9,6.2,0,,7.9,129,4.5,5,
327,320862A001,,2012-11-23,5.6,9.2,2.9,76.2,117.5,1.5,7.8,0,,7.8,0,5.7,6.1,
328,320862A001,,2012-11-24,2.1,9.1,-3.3,77.2,175.5,0.9,7.1,0,,11.4,63,2.3,5.2,
329,320862A001,,2012-11-25,2.8,9.3,-4.1,75.3,151.1,1,5.8,1,,8.5,339,2.9,4.4,
330,320862A001,,2012-11-26,3.5,8.5,-2.4,83,92.1,2.5,18.7,2.5,,7.4,673,3.1,5.2,
331,320862A001,,2012-11-27,0.9,8.1,-4.1,76,158.8,0.8,6.6,0,,10.9,41,1.2,3.9,
332,320862A001,,2012-11-28,5.3,13,-1.6,81.9,78.5,2.5,17.7,0,,3.5,110,4.1,4.5,
333,320862A001,,2012-11-29,2.4,7.9,-2.5,64.6,147.6,1.5,8.8,0,,9.5,0,2.6,4.3,
334,320862A001,,2012-11-30,2.8,9.5,-2.8,67,168.5,1,8.8,0,,9.3,159,3,3.9,
335,320862A001,,2012-12-01,0.4,6,-4.5,63,161.1,1.8,11.9,0,,10.2,0,0.8,3.4,
336,320862A001,,2012-12-02,3.1,10.1,-1.4,75.2,182.3,0.8,5.4,0,,7.9,0,3,3.7,
337,320862A001,,2012-12-03,2,9,-3.5,89.6,93.5,2.3,22.5,4.5,,2.7,773,0.9,3.3,
338,320862A001,,2012-12-04,0.7,4.7,-3.1,74.3,96.6,1.9,12.2,0,,9.1,56,0.8,3.1,
339,320862A001,,2012-12-05,0.1,7.4,-4.4,88.7,90.8,2.8,28,9,,5.4,465,-0.3,2.3,
340,320862A001,,2012-12-06,-3.7,-0.3,-7.5,77.2,146.5,1.6,11.9,1,,11,425,-3.6,1.8,
341,320862A001,,2012-12-07,-2,1.1,-5.5,93.7,159.9,1.3,10.3,0.5,,2.7,535,-2.4,1.3,
342,320862A001,,2012-12-08,-6.3,-2.4,-12.8,87.5,172,0.9,10.5,0.5,,6.4,192,-7.5,1.2,
343,320862A001,,2012-12-09,-8.7,-2.5,-14,79.9,139,1,7.4,2.5,,10.1,228,-9,1.1,
344,320862A001,,2012-12-10,-8.2,1,-15.7,84.4,147.6,0.6,3.4,3.5,,10.1,19,-9,1,
345,320862A001,,2012-12-11,-7.5,2,-15,85.6,161.3,0.5,3.3,1,,9.4,30,-8.4,0.9,
346,320862A001,,2012-12-12,-6.9,1.9,-14.1,83.8,186.2,0.5,3.1,0,,10.1,68,-7.5,0.8,
347,320862A001,,2012-12-13,-4.2,5.2,-12.4,81.4,154.4,0.7,4.5,0,,9.7,0,-4.3,0.7,
348,320862A001,,2012-12-14,1.8,3.8,-2,92,184.8,1.4,10.3,17,,1.1,859,0.7,0.7,
349,320862A001,,2012-12-15,3.6,6.9,-0.2,99.4,104.9,0.5,3.1,0.5,,2.4,856,2.6,1,
350,320862A001,,2012-12-16,1.2,5.7,-2.1,96.3,143.5,1.2,8.5,0,,8.8,227,1.7,1.9,
351,320862A001,,2012-12-17,2,6.7,-0.9,85.2,107,2.1,11.7,0,,4.5,132,1.8,2.2,
352,320862A001,,2012-12-18,-2.5,0.1,-6.8,69.2,108.9,2.7,9.7,0,,7.9,0,-2.3,1.4,
353,320862A001,,2012-12-19,-4.4,0.5,-7.3,77.4,178.5,0.7,4.9,0,,8.5,0,-4,0.7,
354,320862A001,,2012-12-20,-2.7,3.4,-8.2,74.5,152,1.1,7.8,0,,8.2,0,-2.4,0.5,
355,320862A001,,2012-12-21,1,3.1,-1,86.2,153,1.4,8.6,4.5,,1.8,772,0.2,0.5,
356,320862A001,,2012-12-22,0.5,3.5,-3.7,83.6,133.9,1.2,7.5,0,,5.3,367,0.1,0.5,
357,320862A001,,2012-12-23,-3.7,-1.1,-8.2,72.2,123.6,2.8,16.8,0,,8.8,0,-3.3,0.5,
358,320862A001,,2012-12-24,-5.8,-1.4,-9.7,71.5,192,0.8,4.5,0,,9.9,0,-4.9,0.3,
359,320862A001,,2012-12-25,-5,-1.4,-10.7,78,139.9,1.6,13.9,0.5,,8.1,175,-4.8,0.2,
360,320862A001,,2012-12-26,-8.9,-3.3,-13.5,60.6,153.2,1.1,6.2,0,,9.9,0,-8.1,-0.1,
361,320862A001,,2012-12-27,-5.6,0.6,-12.5,64.9,177.7,1.1,9.4,0,,8.5,0,-5.2,-0.1,
362,320862A001,,2012-12-28,-1.2,1.9,-5.6,84.1,157.2,1.2,6.6,2,,4.5,539,-1.4,-0.1,
363,320862A001,,2012-12-29,-2.3,1.6,-7.5,95.5,156,0.8,4.6,0.5,,3.6,168,-2.7,0,
364,320862A001,,2012-12-30,-4.3,1,-13.8,79.4,120.1,2.2,13.9,0.5,,4.8,1,-4.7,0,
365,320862A001,,2012-12-31,-9.8,-1,-16.7,82.2,107.5,0.4,2.5,2.5,,9.7,275,-10.8,0,
1,320862A001,,2013-01-01,-4.1,3.3,-11,91.8,155.2,1.3,15.6,4.5,,5.5,210,-4.5,-0.1,
2,320862A001,,2013-01-02,-8.1,0.2,-18,76.2,139.7,1.8,11.6,0.5,,10.3,64,-8.9,0,
3,320862A001,,2013-01-03,-13.9,-4.1,-21.6,78.1,117.6,0.7,8,0.5,,10.6,0,-15.7,-0.1,
4,320862A001,,2013-01-04,-13.5,-2.8,-21.1,76.1,120.6,0.5,3.6,0.5,,10.9,0,-15.2,-0.2,
5,320862A001,,2013-01-05,-9.8,1.7,-19.6,78,131,0.6,4.3,0.5,,10,0,-10.7,-0.3,
6,320862A001,,2013-01-06,-6.4,2.7,-14.5,81.1,159.2,0.6,3.5,0,,8.9,0,-7.6,-0.2,
