no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
294,036229B007,,2015-10-21,14.3,22.5,8.3,81.8,207.1,0.7,4.9,0,266,9.1,596,,14,
295,036229B007,,2015-10-22,14.7,18.7,10.6,75,67.3,0.7,6.4,0,72,7.1,0,,14.5,
296,036229B007,,2015-10-23,13.7,19.4,8.2,80.9,222.6,0.7,5.8,0,225,8,162,,14.8,
297,036229B007,,2015-10-24,13.3,20.5,8.1,78.6,209.6,1.2,10.3,0,260,8.6,574,,14.2,
298,036229B007,,2015-10-25,12,19.7,4.3,64.1,111.4,0.9,7,0,356,9.7,0,,13.3,
299,036229B007,,2015-10-26,11.2,18,4.9,71.1,215.9,0.6,5.2,0,228,9,79,,13.2,
300,036229B007,,2015-10-27,10.2,15.1,4.8,80.5,211.2,1.3,9.3,10,169,5.1,580,,13.1,
301,036229B007,,2015-10-28,8.3,14.5,0.7,58.7,209.4,1.8,12.3,0,269,8,111,,10,
302,036229B007,,2015-10-29,7.1,13,0.5,53.2,211.6,1.7,10.7,0,310,8.2,1,,8.9,
303,036229B007,,2015-10-30,4.1,10.4,-2.4,56.1,211.3,1.4,9.9,0,318,7.7,0,,7.5,
304,036229B007,,2015-10-31,1.5,11.9,-5.3,61.5,208.6,1,8.2,0,313,7.6,0,,5.7,
305,036229B007,,2015-11-01,3.1,9.7,-4,60.1,197,0.5,3.5,0,36,5.1,0,,5.3,
306,036229B007,,2015-11-02,6.7,14.5,0.9,62,210.5,1.1,10,0,208,6.4,0,,6.7,
307,036229B007,,2015-11-03,7.3,17.9,0.2,72,141.3,0.8,4.4,0,310,7.1,440,,6.8,
308,036229B007,,2015-11-04,6.9,18.6,-0.9,73.1,121.4,1.1,5.4,0,318,7,232,,6.7,
309,036229B007,,2015-11-05,9.1,19.7,0.9,66.7,184.4,1.1,5.9,0,281,7.8,0,,7.6,
310,036229B007,,2015-11-06,9.8,15.3,3.4,73.8,57.8,1.8,9.5,1,170,6.7,150,,8.4,
311,036229B007,,2015-11-07,10.8,13.8,8.6,92.8,139.1,0.5,7.9,7,0,1.7,1439,,9.9,
312,036229B007,,2015-11-08,10.9,12.7,9.6,94,60.8,0.6,4.5,10,0,2.2,1439,,11,
313,036229B007,,2015-11-09,10.5,12.8,9.4,94.7,218,0.5,3.5,3.5,1,3.6,1439,,11.2,
314,036229B007,,2015-11-10,9.7,14.7,5.9,87.2,216.4,0.4,4,0,216,5.7,829,,10.7,
