no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
274,063527F012,,2016-10-01,24.7,28.4,23.1,88.5,88.8,1.1,5,0,,7.4,,,,
275,063527F012,,2016-10-02,25.5,29,22.6,90.5,100.9,1.7,6.1,0,,12.2,,,,
276,063527F012,,2016-10-03,25.5,30.2,21.7,89.5,171.9,0.7,3.8,1,,16.2,,,,
277,063527F012,,2016-10-04,24.2,29.4,19.5,84.2,75.7,1.5,8.5,7.5,,11,,,,
278,063527F012,,2016-10-05,22.2,26.1,19.2,88.4,319.8,1,10.2,90.5,,16.7,,,,
279,063527F012,,2016-10-06,21.4,27.8,17.9,77.8,100.6,0.2,5.9,0,,18.2,,,,
280,063527F012,,2016-10-07,22.2,25.2,17.5,82.4,89.1,1.3,7.8,1,,6.9,,,,
281,063527F012,,2016-10-08,20.7,25.1,15.9,93.5,209.4,0.6,7.7,10.5,,2.9,,,,
282,063527F012,,2016-10-09,16,20.3,12.7,65.4,22.3,0.5,10.8,0,,21.6,,,,
283,063527F012,,2016-10-10,17.3,24,11.3,71.8,139.7,0.3,5.9,0,,18.2,,,,
284,063527F012,,2016-10-11,17.4,22.1,12.9,74.1,41.6,0.2,6,0,,7.2,,,,
285,063527F012,,2016-10-12,19,25.3,15.2,67.2,46.8,0.3,5.5,0,,11.4,,,,
286,063527F012,,2016-10-13,17.7,22.2,14.3,80.4,206.1,0.1,2.4,0,,6.1,,,,
287,063527F012,,2016-10-14,18.7,25.9,12.6,76.3,109.3,0.6,6.6,0,,16.8,,,,
288,063527F012,,2016-10-15,17.6,24.9,9.1,72.7,86.2,1.2,9,0,,10.2,,,,
289,063527F012,,2016-10-16,21.5,23.6,18.7,87.7,93.1,0.9,6.5,2,,5.3,,,,
290,063527F012,,2016-10-17,20.1,24.6,18.5,90.5,,0.1,3.3,0,,5.2,,,,
297,063527F012,,2016-10-24,17.5,23.1,13.8,79.5,83.9,1.1,7.3,0,,12.9,,,,
298,063527F012,,2016-10-25,18.5,21.7,14.7,87.2,146.9,0.6,6.6,2,,4.3,,,,
299,063527F012,,2016-10-26,16.5,22.9,13.2,89.3,84.8,0.3,5.6,7,,8.5,,,,
300,063527F012,,2016-10-27,18.2,23.4,12.9,79.8,90.3,1.6,10.5,0,,8.8,,,,
301,063527F012,,2016-10-28,18.2,21.7,14.8,91.1,89.9,0.8,9.1,25,,4,,,,
302,063527F012,,2016-10-29,13.5,16,10.3,71.9,359.9,0.3,8.1,0,,9.1,,,,
303,063527F012,,2016-10-30,13,20,8.5,69.3,29.4,0.3,7.9,0,,12.9,,,,
304,063527F012,,2016-10-31,12.7,15.3,10.2,82.7,37.2,0.2,4.7,0.5,,3.4,,,,
305,063527F012,,2016-11-01,10,13.2,6.1,66.2,358.4,0.4,7.3,0.5,,13.3,,,,
306,063527F012,,2016-11-02,9.2,14.9,4.9,71.4,28.9,0.3,9.6,0,,16.7,,,,
307,063527F012,,2016-11-03,10.1,18.2,4.4,84.3,297.3,0.1,4.4,0,,10.9,,,,
308,063527F012,,2016-11-04,11.5,19.7,6,80.4,224.9,0.3,4.1,0,,12.8,,,,
309,063527F012,,2016-11-05,13.8,21.7,6.9,85.4,233.4,0.4,5.8,0,,11.5,,,,
310,063527F012,,2016-11-06,15.9,21.8,8,79.3,89.9,1.2,10.5,0,,15.9,,,,
311,063527F012,,2016-11-07,17.6,21.4,14.9,66.7,92.6,2.1,9.3,0,,13.5,,,,
312,063527F012,,2016-11-08,11.2,16,8.1,82.4,20.9,0.4,10.2,2.5,,2.9,,,,
313,063527F012,,2016-11-09,9,13.7,6.1,64.9,34.3,0.5,9.9,0,,16.8,,,,
314,063527F012,,2016-11-10,10.7,14.3,6.1,89.4,75.4,0.3,5,14.5,,2,,,,
315,063527F012,,2016-11-11,11.8,17.9,6.2,77.7,277.5,0.2,4.5,0,,13.3,,,,
316,063527F012,,2016-11-12,14,20.4,6.1,78.5,91,0.7,5.6,0,,9,,,,
317,063527F012,,2016-11-13,16.3,22.3,11.9,91,91,0.8,5.6,11,,5.1,,,,
318,063527F012,,2016-11-14,18.5,22.3,16.1,95.8,105.7,0.7,5.1,2.5,,5.5,,,,
319,063527F012,,2016-11-15,13,17,8.3,74.4,15.8,0.4,8,0.5,,15,,,,
320,063527F012,,2016-11-16,11.3,19.9,3,78.6,189.2,0.2,4,0,,15.3,,,,
321,063527F012,,2016-11-17,14.2,20,8.2,74.4,84.1,0.6,4.4,0,,7.1,,,,
322,063527F012,,2016-11-18,18.2,21.7,12.5,79.7,107.7,1.6,9.1,0.5,,4.3,,,,
323,063527F012,,2016-11-19,17.4,19.5,16.1,93.2,256.3,0.4,7.1,1,,4.6,,,,
324,063527F012,,2016-11-20,17,20.7,13.9,87.5,83.3,0.2,3.6,0,,6,,,,
325,063527F012,,2016-11-21,16.9,20.7,13.2,89.2,86.6,0.5,7.4,1,,3.9,,,,
326,063527F012,,2016-11-22,11.5,15.9,6.7,77.6,336.2,0.5,7.7,0,,12.2,,,,
327,063527F012,,2016-11-23,7.7,11.1,6.4,64,359.9,0.5,6.9,0,,10.8,,,,
328,063527F012,,2016-11-24,6.7,10.9,5.1,63.7,352.9,0.5,8.3,0,,6.1,,,,
329,063527F012,,2016-11-25,8,13.8,4.1,65.7,32.3,0.3,4.8,0,,13.9,,,,
330,063527F012,,2016-11-26,9.7,13.6,4.7,88.1,85,0.4,6,11.5,,2.1,,,,
331,063527F012,,2016-11-27,10.1,12.7,8.4,74.4,359.1,0.3,6.8,0,,6.7,,,,
332,063527F012,,2016-11-28,8.5,11.9,5.8,65.2,316.3,0.3,8.5,0.5,,8.5,,,,
333,063527F012,,2016-11-29,8.3,15.7,3.8,69.2,21.1,0.3,7.4,0,,13.4,,,,
334,063527F012,,2016-11-30,10.5,17,4.9,80.8,226.8,0.3,6.3,0,,2.4,,,,
335,063527F012,,2016-12-01,10.5,14.1,6,67.3,313.4,0.3,7.7,0,,9.2,,,,
336,063527F012,,2016-12-02,7.8,14,2.5,65.4,28.8,0.3,6,0,,14,,,,
337,063527F012,,2016-12-03,8.7,18.2,1,81.2,182.7,0.2,3.5,0,,11.9,,,,
338,063527F012,,2016-12-04,9.4,14,3.6,88.1,272.3,0.1,3.6,0,,3.8,,,,
339,063527F012,,2016-12-05,9.8,16.8,3.3,84.3,276.8,0.2,5.2,0,,9.2,,,,
340,063527F012,,2016-12-06,7,10.6,3.9,65.1,327.3,0.5,8.2,0,,13.9,,,,
341,063527F012,,2016-12-07,7.4,14.5,2,75.2,267.2,0.2,6.4,0,,9.9,,,,
342,063527F012,,2016-12-08,8.7,16.4,1.2,79,211.2,0.5,4.9,0,,10.1,,,,
343,063527F012,,2016-12-09,9.9,13.7,5.1,67.1,283.5,0.6,7.3,0,,12.7,,,,
344,063527F012,,2016-12-10,6.7,11.7,4.5,58.3,343,0.4,6.5,0,,7.9,,,,
345,063527F012,,2016-12-11,8.5,15,3.2,54.9,88.5,0.7,7.1,0,,13,,,,
346,063527F012,,2016-12-12,11.3,16.9,6.3,79.6,93,0.3,3.7,0,,3,,,,
347,063527F012,,2016-12-13,11.7,18.5,7.4,79.8,329.5,0.3,5.5,0,,5.8,,,,
348,063527F012,,2016-12-14,6,8.4,4.6,60.9,303,0.7,7.9,0,,4.6,,,,
349,063527F012,,2016-12-15,4.6,7.2,2.5,65.5,295,0.6,8.6,0,,5.9,,,,
350,063527F012,,2016-12-16,3.5,7.7,-0.6,66.8,301.9,0.4,8.9,0.5,,7.1,,,,
351,063527F012,,2016-12-17,5,13.3,-2.3,79.1,246.4,0.2,4.3,0,,12.8,,,,
352,063527F012,,2016-12-18,11.4,17.6,0.9,74.8,97.7,1,6.9,0,,11,,,,
353,063527F012,,2016-12-19,15.4,17.3,12.8,91,169,0.3,5,21.5,,1.7,,,,
354,063527F012,,2016-12-20,12.6,16.6,7.1,93.9,86.2,0.1,4.3,0,,6.8,,,,
355,063527F012,,2016-12-21,17.5,19.7,10.4,93.1,101.1,1.7,11.3,38.5,,2.5,,,,
356,063527F012,,2016-12-22,10.5,18.5,7.7,84.4,271.2,1.1,11.5,3.5,,1.1,,,,
357,063527F012,,2016-12-23,6.6,9.3,4.8,66.9,290.9,0.7,9.3,0,,5.2,,,,
358,063527F012,,2016-12-24,6.5,10.7,4,69.6,25.8,0.3,6.1,0,,9.9,,,,
359,063527F012,,2016-12-25,9.7,14.5,2.7,78.1,97.5,0.6,6.2,0,,9.1,,,,
360,063527F012,,2016-12-26,12.4,16.3,7.6,95.3,107.2,1.1,9.4,26,,1.2,,,,
361,063527F012,,2016-12-27,5.2,7.6,2.3,71.2,300.2,0.7,10.6,0.5,,3.9,,,,
362,063527F012,,2016-12-28,4.3,10.2,1,66.7,17.6,0.2,6.2,0,,12.9,,,,
363,063527F012,,2016-12-29,4.3,7.7,1.4,68.3,305.6,0.4,7.4,0,,5.2,,,,
364,063527F012,,2016-12-30,4.4,11.1,0.5,66.2,354.1,0.3,5.3,0,,13.9,,,,
365,063527F012,,2016-12-31,5.1,11.3,0.6,70.7,13.9,0.2,4.2,0,,13.4,,,,
1,063527F012,,2017-01-01,8.2,15.1,2.8,77,113.8,0.3,4,0,,10.4,,,,
2,063527F012,,2017-01-02,11,15.6,7.8,83.8,68,0.1,2.8,0,,5.8,,,,
3,063527F012,,2017-01-03,9,15.3,3.7,67.3,,0.2,4.7,0,,14.1,,,,
4,063527F012,,2017-01-04,9.2,17.7,2.2,54.7,343,0.2,3.8,0,,12.3,,,,
5,063527F012,,2017-01-05,10.6,15.3,5.8,72.4,83.3,1.1,8.1,0,,4.6,,,,
6,063527F012,,2017-01-06,11.1,16,5.8,69.7,88.7,1.5,10.5,0.5,,11.7,,,,
7,063527F012,,2017-01-07,10.2,14.7,5.7,82.2,80.8,0.5,6.6,10.5,,3.5,,,,
