no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
12,350808A001,,2011-01-12,-6.4,-1.9,-13.9,63.3,112,1.9,,0.5,,3.1,0,,-1.4,
13,350808A001,,2011-01-13,-8.2,1.2,-15.3,71.3,85.1,1.1,,0,,36.9,0,,-3.2,
14,350808A001,,2011-01-14,-2.9,3.5,-11.9,71.4,258.5,1.8,,0.5,,22.9,0,,2.2,
15,350808A001,,2011-01-15,-7.6,-2.1,-11.5,61.2,223.9,4.3,,0,,38.1,0,,-2.6,
16,350808A001,,2011-01-16,-9.3,-6.2,-11.7,74.5,189.7,2.2,,0,,38.9,0,,-4.3,
17,350808A001,,2011-01-17,-9.4,-1.3,-17.8,75,247.9,1.1,,0,,39.5,0,,-4.4,
18,350808A001,,2011-01-18,-6.6,-0.1,-13.8,75.3,262.4,1,,0,,39.9,0,,-1.6,
19,350808A001,,2011-01-19,-6.7,-0.2,-13.9,76.3,91.7,0.8,,0,,38.7,0,,-1.7,
20,350808A001,,2011-01-20,-6.4,-2.3,-13,68.6,117.1,1.8,,0,,38.2,0,,-1.3,
21,350808A001,,2011-01-21,-7.1,0.1,-13,71.8,263.9,1.2,,0,,39.9,0,,-2.1,
22,350808A001,,2011-01-22,-4.9,2.2,-12.4,71.7,247.2,1.2,,0,,35.7,0,,0.1,
23,350808A001,,2011-01-23,-3.5,3.4,-9.1,82.5,254.7,1.8,,0,,25.5,0,,1.6,
24,350808A001,,2011-01-24,-5.1,-2.9,-8,78.4,240.1,1.9,,0.5,,39.2,0,,-0.1,
25,350808A001,,2011-01-25,-7.7,-1,-12.6,81.4,101.3,0.9,,0.5,,28.2,0,,-2.7,
26,350808A001,,2011-01-26,-9,-1.8,-15.7,75.8,270.2,1.3,,0,,32.9,0,,-4,
27,350808A001,,2011-01-27,-8.6,-1.9,-15.1,70.1,199.5,1.3,,0,,28.2,0,,-3.5,
28,350808A001,,2011-01-28,-6,-1.2,-11.4,63.1,283.6,1.4,,0,,39.5,0,,-1,
29,350808A001,,2011-01-29,-7.8,-3.4,-14.3,72.9,212.5,1.7,,0.5,,3.2,0,,-2.8,
30,350808A001,,2011-01-30,-7,-2.6,-14,64.9,251.8,1.7,,0,,29.7,0,,-2,
31,350808A001,,2011-01-31,-8.6,0.2,-17.1,77.2,228.5,1.1,,0,,38.4,0,,-3.6,
32,350808A001,,2011-02-01,-3.6,6.5,-12.3,78.3,268.4,0.5,,0,,28.7,0,,1.4,
33,350808A001,,2011-02-02,-0.1,7.8,-6.8,83.7,268.2,0.7,,0,,14.1,0,,4.9,
34,350808A001,,2011-02-03,0,7,-5.8,84.5,204,0.9,,0,,15.5,0,,5,
