no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
360,520853A003,,2013-12-26,0.5,5.7,-3.7,86.3,,,,0.5,,4,1370,1,3.3,
361,520853A003,,2013-12-27,0.1,3.6,-1.2,64.1,,,,0,,8.1,0,0.6,3.4,
362,520853A003,,2013-12-28,-1.9,3.8,-5.8,74.4,,,,0,,9.5,1430,-1.1,2.9,
363,520853A003,,2013-12-29,-2.5,3.3,-7.5,88.2,,,,0.5,,8.3,1380,-1.4,2.6,
364,520853A003,,2013-12-30,1.5,8.6,-3.9,78.2,,,,0,,6.1,700,1.3,2.9,
365,520853A003,,2013-12-31,3.2,10.5,-4.7,75.8,,,,0,,10.3,1390,2.7,3.3,
1,520853A003,,2014-01-01,3.5,10.3,-1.8,67.3,,,,0,,11.3,1410,2.6,3.6,
2,520853A003,,2014-01-02,1,9.8,-5.1,71.4,,,,0,,9,1400,0.6,3.1,
3,520853A003,,2014-01-03,2,11.4,-4.8,66.9,,,,0,,9.1,0,1.9,3.2,
4,520853A003,,2014-01-04,1.3,7.5,-5,66,,,,0,,12.7,0,1.8,3.4,
5,520853A003,,2014-01-05,-1.3,7.9,-8.3,69.9,,,,0,,12.3,840,-0.6,2.5,
6,520853A003,,2014-01-06,-0.8,9.2,-7.9,68.6,,,,0,,12.2,470,-0.4,2.1,
7,520853A003,,2014-01-07,1.4,9.3,-6.2,67.7,,,,0,,8.7,0,1.5,2.4,
8,520853A003,,2014-01-08,2.6,5.9,-0.6,77.4,,,,1.5,,3.4,1440,2.4,3.7,
9,520853A003,,2014-01-09,-2.8,0.3,-8.8,50.5,,,,0,,13.3,0,-1.8,2.4,
10,520853A003,,2014-01-10,-3.7,4.1,-10.3,70.5,,,,0,,11,0,-2.2,1.3,
11,520853A003,,2014-01-11,-1.4,5.6,-7.1,76,,,,0,,9.1,830,-1,1.7,
12,520853A003,,2014-01-12,-0.3,7.2,-5.3,74.5,,,,0,,7.5,0,0.3,2,
13,520853A003,,2014-01-13,-2.5,2.5,-6.4,46.5,,,,0,,13.1,0,-1.8,1.6,
14,520853A003,,2014-01-14,-2.7,4.6,-9.8,46.4,,,,0,,13,0,-2,1,
15,520853A003,,2014-01-15,-2.7,5.4,-9.3,64.7,,,,0,,13.3,0,-2.2,0.8,
16,520853A003,,2014-01-16,-2.1,6.9,-9.6,71.3,,,,0,,11.8,400,-1.5,0.7,
17,520853A003,,2014-01-17,-0.9,7.1,-8.7,76.8,,,,0,,9.7,1200,-0.3,1.1,
18,520853A003,,2014-01-18,-0.2,5.2,-4,75.8,,,,0,,5.8,684,-0.4,1.7,
19,520853A003,,2014-01-19,-1.7,5.5,-9.5,59.1,,,,0,,14.6,5,-0.6,1.3,
20,520853A003,,2014-01-20,1.8,7.5,-1.3,72.6,,,,0.5,,7.7,659,2.2,2.3,
21,520853A003,,2014-01-21,-2.1,0.9,-4.5,80.2,,,,0.5,,6.8,605,-1.7,2.2,
22,520853A003,,2014-01-22,-2.2,5,-7.8,74,,,,0,,13.9,76,-1.3,1.7,
23,520853A003,,2014-01-23,-2.1,7.1,-9.6,70,,,,0,,14.5,57,-0.9,1.4,
24,520853A003,,2014-01-24,4.7,13.5,-4,74.6,,,,0,,8.8,112,4.3,2.6,
25,520853A003,,2014-01-25,8.3,13.5,2.2,85.6,,,,0.5,,3.9,475,7.6,4.8,
26,520853A003,,2014-01-26,1.3,7.7,-5.3,61.2,,,,0,,15.2,0,2.1,4,
