no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
1,467800A001,이천시 중리동,2010-01-01,-8.9,-3.1,-15.5,52.3,137.8,0.1,3.2,0,588,49.2,0,,-9.2,
2,467800A001,이천시 중리동,2010-01-02,-3,1,-6.2,77.7,168.9,0,3.7,1,420,25,750,,-3.3,
3,467800A001,이천시 중리동,2010-01-03,-5.5,-0.4,-11.2,52.1,,0,-1,0,570,36.8,468,,-5.9,
4,467800A001,이천시 중리동,2010-01-04,-4.8,-0.1,-7,83.8,178.3,0.3,6.2,7.5,36,4.7,1290,,-5.1,
5,467800A001,이천시 중리동,2010-01-05,-7.7,-2.5,-14.3,64.2,168.2,0.5,6,5,426,18.8,966,,-8,
6,467800A001,이천시 중리동,2010-01-06,-12.3,-4.5,-19.7,66.8,161.2,0.1,3.7,0.5,516,23.3,876,,-12.6,
7,467800A001,이천시 중리동,2010-01-07,-13.1,-4.6,-19.8,69.6,138.9,0,2.7,0,528,23.7,876,,-13.4,
8,467800A001,이천시 중리동,2010-01-08,-12,-3,-18.9,74.3,139.5,0,1.6,0,540,24.1,888,,-12.3,
9,467800A001,이천시 중리동,2010-01-09,-9.1,-3.6,-15.3,82.2,132.4,0,0.9,0,510,22.5,918,,-9.4,
10,467800A001,이천시 중리동,2010-01-10,-4.7,1.6,-9.1,80.8,131,0,2.7,0.5,486,22,930,,-5,
11,467800A001,이천시 중리동,2010-01-11,-6.4,-1,-12.1,82.9,175.4,0.1,5.8,0,498,21.9,930,,-6.7,
12,467800A001,이천시 중리동,2010-01-12,-7.9,-2.6,-12.3,52.2,187.1,0.6,7.5,0,768,39.4,456,,-8.2,
13,467800A001,이천시 중리동,2010-01-13,-11.7,-5.5,-16.1,47.3,189.2,0.5,6.5,0,1080,57.3,0,,-12,
14,467800A001,이천시 중리동,2010-01-14,-11.9,-3.8,-19.7,58.4,135.4,0,2.3,0,900,53.5,0,,-12.2,
15,467800A001,이천시 중리동,2010-01-15,-5.8,2.4,-12,61.4,175.2,0.2,5.4,0,558,32.2,630,,-6.1,
16,467800A001,이천시 중리동,2010-01-16,-8,0.9,-14.9,67.1,135.9,0,2.4,0,570,25.8,870,,-8.3,
17,467800A001,이천시 중리동,2010-01-17,-7.6,1.8,-14.7,68.1,131.6,0,1.9,0,570,25.7,870,,-7.9,
18,467800A001,이천시 중리동,2010-01-18,-4.8,0.8,-11.3,73.6,148.3,0,1.7,0,540,24,876,,-5.1,
19,467800A001,이천시 중리동,2010-01-19,-0.8,6.5,-8,77.8,142.5,0,1.7,0,528,24.5,828,,-1.1,
