no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
334,055640F028,,2018-11-30,4.2,11.6,-1.3,60.7,181.1,1.2,6.3,0,,12.1,0,,,
335,055640F028,,2018-12-01,3.3,9.7,-2.2,62.1,349.8,0.7,6.1,0,,8.5,0,,,
336,055640F028,,2018-12-02,8.1,16.4,0.7,71.9,190.2,1,6.3,0,,10.4,13,,,
337,055640F028,,2018-12-03,12.7,15.3,9.5,93.4,174.7,1.9,7.3,6.5,,3.6,1430,,,
338,055640F028,,2018-12-04,8.8,13.5,2.2,86.2,354.2,1.6,6.5,9.5,,4.2,1379,,,
339,055640F028,,2018-12-05,1.6,8.6,-3.5,54.6,27,1.3,6.7,0,,10.9,0,,,
340,055640F028,,2018-12-06,0,1.5,-1.4,87.6,12.8,1.1,6.9,3,,3.1,1213,,,
341,055640F028,,2018-12-07,-5.7,-0.4,-9.5,57.6,339.5,2.8,9.1,0,,9.5,38,,,
342,055640F028,,2018-12-08,-7.8,-1.8,-11.5,60.4,19.6,2.1,7.6,0,,11.7,0,,,
343,055640F028,,2018-12-09,-7.5,-1.6,-12.7,48.8,14.4,1.6,6.6,0,,12.1,0,,,
344,055640F028,,2018-12-10,-4.6,5.4,-12.6,39.8,353.7,0.6,5.4,1,,12.2,0,,,
345,055640F028,,2018-12-11,-2.3,-0.4,-5.6,82.7,23.3,0.3,3.8,0.5,,3,634,,,
346,055640F028,,2018-12-12,-3.8,1.3,-8.7,69.4,35.7,1.2,5.7,1,,10.6,624,,,
347,055640F028,,2018-12-13,-4.1,0.8,-10.4,77.7,277.1,1.4,8.4,0,,4.6,1027,,,
348,055640F028,,2018-12-14,-5.6,1.4,-9.9,68.3,29.6,0.5,5.2,0.5,,12.5,248,,,
349,055640F028,,2018-12-15,-4.2,6.4,-12.5,53.2,246.1,0.2,9.8,3.5,,12.1,997,,,
350,055640F028,,2018-12-16,0.6,4.7,-3.8,74.9,204,0.8,9.8,3.5,,4.9,990,,,
351,055640F028,,2018-12-17,1.4,4,-0.3,66.6,269.3,2.2,9.2,0,,8.6,1036,,,
352,055640F028,,2018-12-18,0.6,5.6,-2.1,69.4,215.2,1.3,8.7,0,,6.6,34,,,
353,055640F028,,2018-12-19,4.7,8.8,1.1,71.5,194.9,2.3,7.1,0,,9.7,0,,,
354,055640F028,,2018-12-20,4.8,9.9,-1.2,80.5,179.4,0.5,6,0,,6.1,46,,,
355,055640F028,,2018-12-21,4.9,13.8,-1.5,83.2,232.8,0.4,5.1,0,,7.8,799,,,
356,055640F028,,2018-12-22,4.9,11.9,-1.9,79.6,358.1,0.4,4,0,,9.7,687,,,
357,055640F028,,2018-12-23,2.8,7,-2.9,61.8,342.7,1.7,8.3,0.5,,11.2,695,,,
358,055640F028,,2018-12-24,-3.6,3.4,-8.4,61.9,32.3,0.8,8.4,0,,12.1,0,,,
359,055640F028,,2018-12-25,-3,2.8,-9.5,67.5,329,0.4,3.2,0,,7.2,0,,,
360,055640F028,,2018-12-26,0.5,5.6,-3.1,51.7,14.7,1.3,7.1,0,,10.6,46,,,
361,055640F028,,2018-12-27,-7.6,-3,-12,39.1,353.6,2.3,11.6,0,,12.1,0,,,
362,055640F028,,2018-12-28,-10.1,-4.4,-14.2,57,36.5,2,7.8,0,,12.6,0,,,
363,055640F028,,2018-12-29,-8,-4.3,-14.3,56.9,26.7,2.8,19,0,,12.5,0,,,
364,055640F028,,2018-12-30,-7.2,-0.8,-12.6,53.2,26.4,1.6,6.4,0,,11.2,0,,,
365,055640F028,,2018-12-31,-6.3,3.4,-13.7,45.7,248.1,0.6,5.3,0,,12.5,0,,,
1,055640F028,,2019-01-01,-4.6,-1.5,-10,73,319.8,1.7,8.5,0,,4.8,12,,,
2,055640F028,,2019-01-02,-5.3,0.6,-9.9,70,334.2,1.5,6,1,,12.4,10,,,
3,055640F028,,2019-01-03,-5.5,3.9,-12.6,57.7,12.2,0.6,5.6,0,,12.5,32,,,
4,055640F028,,2019-01-04,-3.2,3.3,-9.7,48.8,320.1,0.8,6.7,0,,7.4,0,,,
5,055640F028,,2019-01-05,-1.2,4.9,-8.1,59.3,30.1,1.4,6.2,0,,11.7,0,,,
6,055640F028,,2019-01-06,-4.1,5.3,-9.4,47.8,344,0.7,4.9,0,,12.4,0,,,
7,055640F028,,2019-01-07,-4.1,3.6,-10.9,61.2,352.4,0.8,5.6,0,,11.8,0,,,
8,055640F028,,2019-01-08,-3.5,1.4,-7,62.6,320.4,1.9,9.6,0,,11.9,0,,,
9,055640F028,,2019-01-09,-5.2,1.5,-12.3,44.8,199.3,0.9,6.6,0,,9.6,0,,,
10,055640F028,,2019-01-10,-2.1,3,-5.7,60.3,12.6,1.2,7.5,0,,6.9,0,,,
11,055640F028,,2019-01-11,0.6,7.9,-5.4,62.6,24.8,0.8,7.3,0,,12.5,209,,,
12,055640F028,,2019-01-12,0.4,4.5,-1.2,89.7,49.1,0.7,5.4,4,,6.2,1375,,,
13,055640F028,,2019-01-13,-0.3,6.6,-4.9,77.6,285.6,0.5,5,0,,11.8,928,,,
14,055640F028,,2019-01-14,-1.8,7.1,-8.3,73.7,213.8,0.6,5.4,0,,11.3,238,,,
15,055640F028,,2019-01-15,-1.8,3.1,-7.6,72.7,278.9,1.8,10.5,0,,9.4,149,,,
16,055640F028,,2019-01-16,-7,-0.1,-12.1,58.8,8.9,0.7,6.2,0,,13.3,0,,,
17,055640F028,,2019-01-17,-2.7,0.1,-4.8,67.8,358.9,1.4,7.3,0,,6,0,,,
18,055640F028,,2019-01-18,-2.2,6.5,-9.2,65.9,14.5,0.5,5.2,0,,13.1,78,,,
19,055640F028,,2019-01-19,0.3,7.3,-4.6,60.9,203.1,0.8,7.3,1,,8.4,327,,,
20,055640F028,,2019-01-20,-2.2,0.5,-8.5,71.8,271.4,2,8.6,2,,13,1058,,,
21,055640F028,,2019-01-21,-3.2,4.2,-9.9,66.7,264.7,1.5,8.4,0,,12.5,111,,,
22,055640F028,,2019-01-22,0.6,6.3,-5.1,63.2,220.5,1.4,9.3,0,,12.9,209,,,
23,055640F028,,2019-01-23,1.2,5.9,-4,65.7,270.1,1.5,7.5,0,,11.3,0,,,
24,055640F028,,2019-01-24,-2.3,7.5,-9.2,48.6,283.4,0.5,4.7,0,,14.2,10,,,
25,055640F028,,2019-01-25,-3.9,1.5,-8.1,56.2,283.7,1.6,9.1,0,,10.7,0,,,
26,055640F028,,2019-01-26,-5.8,0.9,-10.8,49,23.9,1.6,8.3,0,,14.4,0,,,
27,055640F028,,2019-01-27,-4.4,4.9,-13.2,59.4,202.4,1.1,5.7,0,,15.2,32,,,
28,055640F028,,2019-01-28,-0.6,4.2,-7.1,62.1,247.8,2.6,10.2,0.5,,11.7,125,,,
29,055640F028,,2019-01-29,-2.5,6.9,-11.5,51.7,201.8,1.1,6.7,0,,15,19,,,
30,055640F028,,2019-01-30,1.1,10.7,-6.1,41.3,7,1,5.3,0,,13.3,0,,,
31,055640F028,,2019-01-31,-3.5,1.6,-11.4,82.4,291.8,1.2,6.5,0,,2.9,787,,,
32,055640F028,,2019-02-01,-5.9,-0.6,-13.1,73.1,11.9,1.6,8.7,2,,4.7,174,,,
33,055640F028,,2019-02-02,-1.7,5.5,-10.9,73.3,191.4,1.7,8.8,9,,14.1,160,,,
34,055640F028,,2019-02-03,5.8,10.8,1.2,94.3,212.5,3.7,11.2,24.5,,1.3,1364,,,
35,055640F028,,2019-02-04,0.1,4.8,-2.7,44.4,19.6,2.1,8.2,0,,14.1,246,,,
36,055640F028,,2019-02-05,1.3,9.6,-6.4,40.4,205.7,0.8,5.6,0,,14.2,0,,,
37,055640F028,,2019-02-06,3.8,11.5,-3.8,63.5,189.8,1.5,7.4,0,,11.5,0,,,
38,055640F028,,2019-02-07,0.9,5.3,-7.1,61.5,334,1.9,8,0,,10.6,0,,,
39,055640F028,,2019-02-08,-4.2,2.6,-8.8,39.2,5.5,1.3,7.5,0,,14.2,0,,,
40,055640F028,,2019-02-09,-4.5,-0.3,-6.7,42,335.6,1.5,7.4,0,,15,0,,,
41,055640F028,,2019-02-10,-4,3,-9.5,47,343,1.3,6.5,0,,10.3,0,,,
42,055640F028,,2019-02-11,-4.6,0.9,-9,54.5,330,1.6,6.7,0,,15.5,0,,,
43,055640F028,,2019-02-12,-3.4,4.6,-10.4,63.1,13.5,0.8,6.8,0,,14.2,0,,,
44,055640F028,,2019-02-13,-2.1,3.3,-6.5,48.8,13.6,1.5,7.3,0,,14.8,0,,,
45,055640F028,,2019-02-14,-1,5.8,-6.7,42.6,204.1,1.5,6.9,0,,15,0,,,
46,055640F028,,2019-02-15,0.1,4.2,-2.5,57.9,268.8,1.6,8.3,0,,10.5,0,,,
47,055640F028,,2019-02-16,-3.6,0.7,-8,68.6,292,1.8,8.6,0,,13.8,0,,,
48,055640F028,,2019-02-17,-4.1,4.5,-10.7,59.8,23.2,1.1,6.6,0,,16.4,0,,,
49,055640F028,,2019-02-18,-0.7,7.8,-8,56.1,184.6,0.6,6,0,,8.8,219,,,
50,055640F028,,2019-02-19,1.3,6.1,-1.6,95.6,340.6,0.8,6.8,23,,2.9,1391,,,
51,055640F028,,2019-02-20,-0.5,3.8,-4,77.2,18.7,1.6,8.6,0,,10.8,154,,,
52,055640F028,,2019-02-21,0.1,7.6,-6.4,68.3,344.9,0.8,8.2,0,,16.3,67,,,
53,055640F028,,2019-02-22,1.9,10,-3.9,61.8,356.7,0.5,3.8,0,,11.7,0,,,
