no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
7,590834E001,,2011-01-07,-12.7,-3.7,-21.3,71.4,218.4,0.9,,0,,0,10,,,
8,590834E001,,2011-01-08,-9.2,0.6,-20.4,75.4,209.7,1.1,,0,,0,10,,,
9,590834E001,,2011-01-09,-6,-2.2,-15.1,73.5,266.9,3.1,,0.2,,0,10,,,
10,590834E001,,2011-01-10,-12.6,-2.2,-22.6,63.6,194.9,0.7,,0.2,,0,10,,,
11,590834E001,,2011-01-11,-7.3,-0.5,-14.2,72.4,228.1,1.5,,0,,0,10,,,
12,590834E001,,2011-01-12,-8.8,-4.8,-16.7,66.6,253,2.6,,0.4,,0,10,,,
13,590834E001,,2011-01-13,-10.8,-0.6,-18.7,69.8,194.1,0.7,,0,,0,10,,,
14,590834E001,,2011-01-14,-8.6,1.3,-17.6,77,259.2,0.9,,0,,0,10,,,
15,590834E001,,2011-01-15,-10.6,-5.2,-17.2,63.8,271.6,4.5,,0,,0,10,,,
16,590834E001,,2011-01-16,-13.3,-9.3,-17.5,68.9,256.1,2.8,,0,,0,0,,,
17,590834E001,,2011-01-17,-10,-3.6,-14.5,65.5,212.9,2.1,,0,,0,10,,,
18,590834E001,,2011-01-18,-8.1,-3.3,-14.2,73.7,217.8,1.6,,0,,0,10,,,
19,590834E001,,2011-01-19,-6.6,-2.2,-11.7,70.1,238.5,2.1,,0.1,,0,10,,,
20,590834E001,,2011-01-20,-8.3,-3.8,-15.1,68.7,232.7,2,,0,,0,10,,,
21,590834E001,,2011-01-21,-11.5,-2.5,-17.5,67.7,235.8,1.2,,0,,0,10,,,
22,590834E001,,2011-01-22,-7.4,-0.3,-14.1,72.2,215.5,1.8,,0,,0,10,,,
23,590834E001,,2011-01-23,-6,0.1,-12.7,76.9,249.1,1.8,,0,,0,10,,,
24,590834E001,,2011-01-24,-8,-5.3,-12,82.9,254.3,3,,0,,0,10,,,
25,590834E001,,2011-01-25,-8.5,-3.2,-13.2,69.4,232.9,2.1,,2.7,,0,10,,,
26,590834E001,,2011-01-26,-10.2,-3.8,-15.3,70.3,232.6,2.5,,0,,0,0,,,
27,590834E001,,2011-01-27,-1.4,30.8,-47.8,57,214,1.6,,0,,0,0,,,
28,590834E001,,2011-01-28,11.9,35.8,-22.2,51,246.2,1.2,,0.1,,0,0,,,
29,590834E001,,2011-01-29,20.7,43.6,-4.4,59.6,246.3,2.7,,0,,0,1,,,
30,590834E001,,2011-01-30,24.2,44.8,1.4,63.3,251,2.7,,0,,0,0,,,
31,590834E001,,2011-01-31,26.4,44.2,-8.8,65.6,232.7,2.4,,0,,0,0,,,
32,590834E001,,2011-02-01,25.1,42.6,3.3,64.6,203.1,1.5,,0,,0,6,,,
33,590834E001,,2011-02-02,15.4,42,-7.9,55.2,251.6,1.1,,0,,0,10,,,
34,590834E001,,2011-02-03,21.8,47.6,-21.8,60.9,225.5,0.6,,0,,0,10,,,
35,590834E001,,2011-02-04,11.9,49.2,-21.8,52,234.7,0.9,,0,,0,10,,,
36,590834E001,,2011-02-05,14.1,45.3,-19.6,54.2,228.2,0.4,,0,,0,10,,,
37,590834E001,,2011-02-06,25.1,49,-12.1,65.5,236.9,1.4,,0,,0,10,,,
38,590834E001,,2011-02-07,23.2,,-7.7,64.8,215.6,0.1,,0,,0,10,,,
39,590834E001,,2011-02-08,43.9,49.9,31.2,85.7,59.2,0.2,,0.5,,0,10,,,
40,590834E001,,2011-02-09,14.6,,-12.1,69.4,240.4,1.2,,0,,0,10,,,
41,590834E001,,2011-02-10,-3.2,0.2,-7,75.5,268.4,0.3,,0,,0,2,,,
42,590834E001,,2011-02-11,-4.7,1.5,-9.6,65.7,252.3,0.9,,0,,0,10,,,
43,590834E001,,2011-02-12,-6.6,-3.3,-11.4,60.3,260.3,2.4,,0,,0,0,,,
44,590834E001,,2011-02-13,-6.8,0.5,-14.2,60.8,,0,,0,,0,0,,,
45,590834E001,,2011-02-14,-5.1,-1.2,-9.7,67.7,270.3,1.3,,0,,0,0,,,
46,590834E001,,2011-02-15,-3,3.6,-11,67.9,266,0.6,,0,,0,10,,,
47,590834E001,,2011-02-16,-1.1,6.9,-8.6,77.5,276.8,0.4,,2.4,,0,10,,,
48,590834E001,,2011-02-17,-1,1.5,-3,94.3,241.2,0.6,,7.3,,0,10,,,
49,590834E001,,2011-02-18,-1.2,5.3,-8.8,78.7,56.9,0.5,,0.4,,0,10,,,
50,590834E001,,2011-02-19,0.5,7.4,-4.9,69,268,0.4,,0,,0,10,,,
51,590834E001,,2011-02-20,3.6,10.3,-3.3,57.2,64.3,2,,0,,0,6,,,
52,590834E001,,2011-02-21,3.7,9.5,-0.7,58.9,57.3,1.8,,0,,0,5,,,
53,590834E001,,2011-02-22,4.9,10.3,-4.8,55.4,238.3,0.3,,0,,0,10,,,
54,590834E001,,2011-02-23,4,10.8,-3.6,69.3,260.9,0.3,,0,,0,10,,,
55,590834E001,,2011-02-24,4.5,14.1,-3,68.4,252.7,1.1,,0.1,,0,10,,,
56,590834E001,,2011-02-25,2.6,9.5,-4.4,65,266.4,0.3,,0,,0,10,,,
57,590834E001,,2011-02-26,2.6,10.4,-5,63.2,60,2.7,,0,,0,10,,,
58,590834E001,,2011-02-27,4.5,6.1,2.7,93.7,58.3,3.9,,41.9,,0,10,,,
59,590834E001,,2011-02-28,3.7,5.2,2.9,95,57.4,3.6,,5.8,,0,10,,,
60,590834E001,,2011-03-01,-0.6,3.3,-4.2,93.9,245.4,1.2,,5.2,,0,10,,,
61,590834E001,,2011-03-02,-3.4,0.6,-6.1,66.3,271.6,2.2,,0.4,,0,10,,,
62,590834E001,,2011-03-03,-4.4,0.1,-8.5,63.9,271,2,,0,,0,0,,,
63,590834E001,,2011-03-04,-2.6,2.8,-7.5,64.3,266.1,1.1,,0,,0,0,,,
64,590834E001,,2011-03-05,-0.3,7.3,-7.3,58.1,249.4,0.7,,0,,0,10,,,
65,590834E001,,2011-03-06,2.7,9.1,-2.3,62.3,267.2,0.5,,0,,0,0,,,
66,590834E001,,2011-03-07,-0.1,3.2,-3.6,68,273.3,3.1,,0,,0,0,,,
67,590834E001,,2011-03-08,0,5.9,-4.9,53.1,260.8,2,,0,,0,0,,,
68,590834E001,,2011-03-09,-1.2,3,-3.7,56.8,266.6,3,,0,,0,0,,,
69,590834E001,,2011-03-10,0,5.7,-4.4,57.3,250.7,2.2,,0,,0,0,,,
70,590834E001,,2011-03-11,2.4,8.8,-3,50.6,264,2,,0,,0,10,,,
71,590834E001,,2011-03-12,5.1,13,-1.7,53,244.9,1.1,,0,,0,10,,,
72,590834E001,,2011-03-13,7.2,16.3,-1.4,65.4,244.1,1,,0,,0,10,,,
73,590834E001,,2011-03-14,7.9,16.1,1.4,70.2,260.5,1.2,,0,,0,10,,,
74,590834E001,,2011-03-15,0.5,5.6,-4.4,64.5,267.3,4,,0,,0,10,,,
75,590834E001,,2011-03-16,-2.4,2.3,-6,51.5,269.9,3.6,,0,,0,0,,,
76,590834E001,,2011-03-17,-0.6,6.2,-5.2,52.1,267.7,2.2,,0,,0,0,,,
77,590834E001,,2011-03-18,2.5,11.2,-6.7,51.9,234.1,1.4,,0,,0,10,,,
78,590834E001,,2011-03-19,8.1,13,5.1,64.8,222.4,1.4,,0,,0,2,,,
79,590834E001,,2011-03-20,6.5,10.8,3.9,89.4,16.1,1.5,,13.1,,0,10,,,
80,590834E001,,2011-03-21,6.3,11.8,2.8,70.8,323.6,1.4,,0,,0,10,,,
81,590834E001,,2011-03-22,0,3.8,-4,51.3,266.6,2.3,,0,,0,0,,,
82,590834E001,,2011-03-23,-0.5,5.2,-5.9,53.3,269.2,1.7,,0,,0,0,,,
83,590834E001,,2011-03-24,2.3,7.9,-1.9,51.6,214.5,1.4,,1.2,,0,10,,,
84,590834E001,,2011-03-25,-0.5,3.3,-3.7,63.3,268,3.5,,0.6,,0,10,,,
85,590834E001,,2011-03-26,-0.5,5.9,-6.5,58,269.1,1.1,,0,,0,6,,,
86,590834E001,,2011-03-27,2.3,9.2,-6.9,47.6,234,0.6,,0,,0,0,,,
87,590834E001,,2011-03-28,4.6,9.2,-1.6,48.9,251.2,2,,0,,0,0,,,
88,590834E001,,2011-03-29,1.4,8.2,-5.4,56.6,269.5,1.3,,0,,0,10,,,
89,590834E001,,2011-03-30,5,13.2,-1.9,47,254,1.6,,0,0,0,0,,,
90,590834E001,,2011-03-31,8.4,18.3,-1.6,37.3,240,0.9,,0,0,0,0,,,
91,590834E001,,2011-04-01,8,18.4,-3.5,40,265.5,1.2,,0,0,0,10,,,
92,590834E001,,2011-04-02,9.4,16.3,5.4,35.6,281.3,0.8,,0.6,0,0,10,,,
93,590834E001,,2011-04-03,3.9,7.1,-0.4,88.3,60.1,2.3,,8.9,0,0,10,,,
94,590834E001,,2011-04-04,1.6,10.5,-2.4,83.3,68,1.3,,0,0,0,10,,,
95,590834E001,,2011-04-05,6.8,16.9,-3.3,54.7,44.3,0.9,,0,0,0,10,,,
96,590834E001,,2011-04-06,8.6,18,-2.7,57.6,212.8,1.2,,0.1,0,0,10,,,
97,590834E001,,2011-04-07,10.7,13.3,7.9,89.6,223.9,2.4,,16,10,0,10,,,
98,590834E001,,2011-04-08,10.4,16.3,4.3,76.1,263.4,0.8,,5.6,10,0,10,,,
99,590834E001,,2011-04-09,8.2,15.8,-0.4,56.4,278,0.6,,0,10,0,10,,,
100,590834E001,,2011-04-10,9.6,18.2,-0.1,51.1,230.1,1.5,,0,10,0,10,,,
101,590834E001,,2011-04-11,6.8,11.6,1.2,58.9,268.6,1.8,,4.8,10,0,10,,,
102,590834E001,,2011-04-12,6.9,15.6,-2.2,43.7,272.5,1.1,,0,10,0,0,,,
103,590834E001,,2011-04-13,8.9,17.2,0.8,39,255.9,1.1,,0,10,0,0,,,
104,590834E001,,2011-04-14,10.3,19.7,-1.7,48.1,261.4,1.6,,0,10,0,10,,,
105,590834E001,,2011-04-15,16.1,23,10.3,68.2,230.5,1.6,,0,10,0,4,,,
106,590834E001,,2011-04-16,11.5,19.1,3.3,56.8,256.4,0.4,,0,10,0,10,,,
107,590834E001,,2011-04-17,10.6,17.9,3.1,58.5,57.3,1.9,,0,10,0,10,,,
108,590834E001,,2011-04-18,4.6,7.9,1.4,81.5,255.6,1.9,,5,9,0,10,,,
109,590834E001,,2011-04-19,6,12.4,0.2,68.7,268.1,1.7,,0.1,10,0,10,,,
110,590834E001,,2011-04-20,8.6,17.5,-0.2,58.1,248,1.1,,0,10,0,10,,,
111,590834E001,,2011-04-21,10.8,18.8,1.5,51.6,244.3,1,,0,10,0,10,,,
112,590834E001,,2011-04-22,9.9,13.7,6.2,92.8,256.9,1.5,,26.3,0,0,10,,,
113,590834E001,,2011-04-23,7.4,11.8,4.1,71.6,267.8,2.4,,0.1,10,0,10,,,
114,590834E001,,2011-04-24,7.1,12.2,2.1,65.2,258.4,1.4,,0,10,0,10,,,
115,590834E001,,2011-04-25,10.3,16.3,4.6,57.5,225.9,1.5,,0.2,10,0,10,,,
116,590834E001,,2011-04-26,11.5,15,7.2,89.3,96.6,1.3,,31.4,0,0,10,,,
117,590834E001,,2011-04-27,10.5,15.6,3.3,78.2,260.4,2.4,,0,10,0,10,,,
118,590834E001,,2011-04-28,7.3,12.7,2.2,61.2,265.7,2,,0,10,0,0,,,
119,590834E001,,2011-04-29,11,18.5,0.4,51.4,203.1,1.1,,0,10,0,10,,,
120,590834E001,,2011-04-30,18.6,24.2,15.2,76.9,214.1,4,,11.9,10,0,10,,,
121,590834E001,,2011-05-01,12.5,15.5,8.1,72.4,264.7,3.2,,2.8,10,0,10,,,
122,590834E001,,2011-05-02,13.8,21.3,7.1,58.7,252.3,0.3,,0,10,0,0,,,
123,590834E001,,2011-05-03,14.8,20.1,8.8,59.3,259.6,1.2,,0,10,0,10,,,
124,590834E001,,2011-05-04,12.9,21.5,4.6,55.6,120.3,0.4,,0,10,0,10,,,
125,590834E001,,2011-05-05,14.1,20.8,6,51.7,61.7,1.6,,0,10,0,10,,,
126,590834E001,,2011-05-06,12.2,19.6,7,73,63.1,1.3,,0,8,0,10,,,
127,590834E001,,2011-05-07,17,22.3,12.6,80.7,226,0.8,,0.5,10,0,10,,,
128,590834E001,,2011-05-08,18.9,26.5,12.3,64.5,125.9,0.1,,0,10,0,10,,,
129,590834E001,,2011-05-09,19.2,24.1,12.8,83.3,209.5,2.2,,5.5,10,0,10,,,
130,590834E001,,2011-05-10,20.5,22.3,18.7,93.7,205.8,1,,61.4,10,0,10,,,
131,590834E001,,2011-05-11,14.8,20.8,11.9,95,57.7,4.5,,37.6,0,0,10,,,
132,590834E001,,2011-05-12,13.2,17.1,9,86.6,138,1.6,,4.8,1,0,10,,,
133,590834E001,,2011-05-13,13.1,19.3,7.4,50.6,266.4,1.7,,0,10,0,0,,,
134,590834E001,,2011-05-14,14.5,21.1,7.5,43.7,268.7,1.3,,0,10,0,0,,,
135,590834E001,,2011-05-15,14.9,23.4,4.6,51.8,223,1.3,,0,10,0,10,,,
136,590834E001,,2011-05-16,15.7,21.2,10,53.9,223.3,0.6,,0,10,0,0,,,
137,590834E001,,2011-05-17,14.1,22.3,5.2,54.9,220.4,0.3,,0,10,0,10,,,
138,590834E001,,2011-05-18,16.7,25.1,7,57.1,220.7,1,,0,10,0,10,,,
139,590834E001,,2011-05-19,18.2,25.3,12.6,63.8,243.6,0.9,,0,10,0,10,,,
140,590834E001,,2011-05-20,19.9,26.1,14,75.3,230.4,0.9,,0,10,0,10,,,
141,590834E001,,2011-05-21,18.7,24.8,13.8,82,229,0.6,,1.7,10,0,10,,,
142,590834E001,,2011-05-22,15.9,20.5,12,68.1,61.7,1.7,,3.6,10,0,10,,,
143,590834E001,,2011-05-23,12.5,17.3,10,72.9,79,3,,4.5,10,0,10,,,
144,590834E001,,2011-05-24,16.2,22.5,9.1,57.5,65.9,2.5,,0,10,0,0,,,
145,590834E001,,2011-05-25,17.7,22.2,10.8,56.7,70.9,2.8,,0,10,0,3,,,
146,590834E001,,2011-05-26,14.2,17.8,11.3,78.3,73.7,4.7,,2.5,0,0,10,,,
147,590834E001,,2011-05-27,14,16.9,11.2,88.5,50.4,2.5,,0,10,0,0,,,
148,590834E001,,2011-05-28,17.8,22.7,12.9,71.2,68.5,1.2,,0,10,0,10,,,
149,590834E001,,2011-05-29,18.6,24.7,12.5,55.2,77.2,1.6,,0,10,0,10,,,
150,590834E001,,2011-05-30,19.3,26.2,12.5,63.6,191.2,0.3,,0,10,0,10,,,
151,590834E001,,2011-05-31,15.5,17.5,13.4,89.6,50.6,1.4,,0.5,3,0,10,,,
152,590834E001,,2011-06-01,16.4,22.5,12.4,82.5,86.1,1.1,,49,10,0,10,,,
153,590834E001,,2011-06-02,18.2,25.2,11.8,72.5,179.8,0.1,,0.1,10,0,10,,,
154,590834E001,,2011-06-03,18.9,25.8,11.3,65.3,214.9,0.8,,0,10,0,10,,,
155,590834E001,,2011-06-04,19.2,24.6,14.5,74.8,191,0.7,,0,10,0,10,,,
156,590834E001,,2011-06-05,20.4,27.5,15.2,67.2,248.2,0.2,,0,10,0,10,,,
157,590834E001,,2011-06-06,20,27.1,12.9,62.2,208.7,0.2,,0,10,0,10,,,
158,590834E001,,2011-06-07,20.1,27.2,12.6,63.7,205.5,0.1,,0,10,0,10,,,
159,590834E001,,2011-06-08,20.6,27.9,13.1,59,203.7,0.3,,0,10,0,10,,,
160,590834E001,,2011-06-09,19.7,24.3,14.7,75.9,232.4,0.3,,0,10,0,10,,,
161,590834E001,,2011-06-10,18.5,22.2,16.2,80,51.5,0.3,,1.4,0,0,10,,,
162,590834E001,,2011-06-11,21.8,29.5,14,62.6,62.8,0.4,,0.1,10,0,10,,,
163,590834E001,,2011-06-12,21.3,27.4,17.4,70.4,178.1,0.3,,0,10,0,0,,,
164,590834E001,,2011-06-13,19.3,24.6,15.4,73.2,169.7,0.1,,0,10,0,10,,,
165,590834E001,,2011-06-14,19.9,25.5,13.7,76,192.9,0.1,,0,10,0,10,,,
166,590834E001,,2011-06-15,19.5,23.3,15.6,76.3,62.3,0.9,,0,10,0,10,,,
167,590834E001,,2011-06-16,20.2,24.9,16.5,70.1,57.5,1.8,,0,10,0,10,,,
168,590834E001,,2011-06-17,19.8,26.2,13.2,73.6,322.9,0.1,,0,10,0,10,,,
169,590834E001,,2011-06-18,21.6,26.6,16.7,70.9,41,0.1,,0.5,10,0,10,,,
170,590834E001,,2011-06-19,21.3,26.7,15.9,70.6,60.8,1.4,,0,10,0,10,,,
171,590834E001,,2011-06-20,22.3,28.7,16.2,72.4,256.6,0.5,,0,10,0,10,,,
