no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
191,063352B012,,2017-07-10,27.6,28.6,27,80.7,189.4,3.3,9.2,0,0,0.1,,27.9,,
192,063352B012,,2017-07-11,24.5,28,22.9,93.3,235.5,0.7,6.9,33,0,6.8,,27.5,,
193,063352B012,,2017-07-12,26.7,31.2,22.4,86.1,262.3,1.6,6.4,0,0,24,,32.7,,
194,063352B012,,2017-07-13,26,29.6,21.4,88.2,159.1,0.8,5.6,0,0,22.6,,32.5,,
195,063352B012,,2017-07-14,27.7,31.7,23.9,83.6,188.9,1.6,7.7,0.5,0,20.5,,33.1,,
196,063352B012,,2017-07-15,28.6,32.6,25,77.7,183.5,2.4,8.9,0,0,19.7,,33.1,,
197,063352B012,,2017-07-16,29,31.9,26.6,77.3,175.6,2.6,10.5,0,0,19.9,,33.4,,
198,063352B012,,2017-07-17,28.6,31.9,25.4,77.3,162.6,1.4,7.6,0,0,16.5,,33.3,,
199,063352B012,,2017-07-18,26.5,30.4,23.4,85.3,188,1,7.9,18.5,0,5.7,,28.6,,
200,063352B012,,2017-07-19,27.3,32.1,22.9,87.3,271.1,1.3,5.7,0,0,22.3,,33.2,,
201,063352B012,,2017-07-20,28.6,33,24,82.5,149.3,0.8,4.7,0,0,23.9,,34.3,,
202,063352B012,,2017-07-21,29.3,34.5,24.2,75.6,126.4,0.7,4.5,0,0,26.5,,33.2,,
203,063352B012,,2017-07-22,28.6,33,25.8,85.7,195.4,1.2,6.6,0,0,22.9,,33.8,,
204,063352B012,,2017-07-23,28.9,34,24.9,80.7,170.7,0.8,4.8,0,0,20.5,,34.4,,
205,063352B012,,2017-07-24,29.7,34.8,24.6,77,283.3,1.2,8.4,0,0,23.8,,34.8,,
206,063352B012,,2017-07-25,29.5,34.9,25.5,79,282.9,2,9,0,0,23.1,,33.9,,
