no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
11,363844A001,,2011-01-11,-9.5,-3.4,-13,68.1,247.3,0.5,,0,,0,10,,-9.6,
12,363844A001,,2011-01-12,-14.2,-12.1,-16,85.6,149.6,0.4,,0,,0,10,,-13.8,
13,363844A001,,2011-01-13,-5.6,-0.1,-14,55.6,248.5,0.6,,0,,0,10,,-3.5,
14,363844A001,,2011-01-14,-4.7,2.3,-11.9,65.1,242.1,0.9,,0,,0,10,,-3.5,
15,363844A001,,2011-01-15,-9.1,-3.1,-14.7,53.6,265.8,2.2,,0,,0,10,,-7.9,
16,363844A001,,2011-01-16,-12.8,-7.1,-18.2,67,259.2,1.3,,0,,0,10,,-11.4,
17,363844A001,,2011-01-17,-10.8,-2.7,-17.7,67.2,220.7,0.8,,0,,0,10,,-9.5,
18,363844A001,,2011-01-18,-8.4,-0.3,-14.1,69.6,234.8,0.8,,0,,0,10,,-7.4,
19,363844A001,,2011-01-19,-6.3,-0.8,-10.7,61.3,228.4,0.8,,0,,0,10,,-5,
20,363844A001,,2011-01-20,-7.6,-2.7,-12,65,249.7,1,,0,,0,10,,-6.4,
21,363844A001,,2011-01-21,-7.2,-1,-11.9,64,233.2,0.9,,0,,0,10,,-5.9,
22,363844A001,,2011-01-22,-5.8,1.5,-11.9,66,220.9,1.1,,0,,0,10,,-4.5,
23,363844A001,,2011-01-23,-4,2.1,-10,77.7,200.3,1.4,,0,,0,10,,-2.8,
24,363844A001,,2011-01-24,-6.6,-3.3,-11.4,75.7,259.8,1.3,,0,,0,10,,-5.3,
25,363844A001,,2011-01-25,-9.3,-2.7,-14.8,77.3,216.8,0.6,,0,,0,8,,-8.1,
26,363844A001,,2011-01-26,-9.2,-2.3,-14.6,72,231.5,1,,0,,0,10,,-8.1,
