no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
223,764803A001,,2011-08-11,26.3,32.1,20.4,73.3,270.2,1.5,9.2,0,605,25.3,442,26.8,27.5,
224,764803A001,,2011-08-12,25.4,29.6,21.1,80.4,251.2,0.9,8.7,4.5,24,11.8,682,25.9,28,
225,764803A001,,2011-08-13,25.3,32.6,20.3,74.1,188.5,0.9,9.7,7,483,22.2,592,25.8,28,
226,764803A001,,2011-08-14,25.6,31,22.8,79.5,174.8,1.1,6.5,1.5,261,16.2,487,26.1,28.2,
227,764803A001,,2011-08-15,25.1,29.3,21.6,79.1,269.5,1,7.4,0,231,16.3,0,25.6,28,
228,764803A001,,2011-08-16,25.5,30.7,21.7,81.2,271.6,1.1,10.9,15,261,15.9,181,26,28.2,
229,764803A001,,2011-08-17,24.2,27.3,21.3,89,146.4,1,8.9,48,0,3.3,926,24.6,26.7,
230,764803A001,,2011-08-18,22.4,26.1,21,86.8,152.1,0.7,6.1,31.5,52,7.8,543,22.9,25.4,
231,764803A001,,2011-08-19,20.9,23.5,18.9,87,156,0.5,4.9,1,0,5.9,461,21.5,25,
232,764803A001,,2011-08-20,20.9,23,17.7,88.3,174.5,0.6,3.7,6.5,0,7.6,223,21.4,24.8,
233,764803A001,,2011-08-21,20.9,27.3,16.8,78.5,154.6,1.4,6.8,0,302,15.5,0,21.4,24.5,
234,764803A001,,2011-08-22,18.8,23.9,15.1,85.8,150.4,0.7,3.8,0,32,7.4,0,19.3,23.4,
235,764803A001,,2011-08-23,19.4,24.9,15.3,80.4,167.4,0.9,7.8,0,40,11,0,19.9,23.5,
236,764803A001,,2011-08-24,20.3,25,17.5,82.4,153.8,0.7,4.3,3.5,38,8.2,138,20.8,23.6,
237,764803A001,,2011-08-25,20.8,26.8,17.6,80.4,154.4,1,6.2,0,105,12.7,482,21.4,24,
238,764803A001,,2011-08-26,21.3,25.8,17.9,82.3,150.8,1,7.6,0,2,8.5,152,21.8,23.9,
239,764803A001,,2011-08-27,22.2,26.3,18.4,79.3,152.4,1.3,8.5,0,130,12.4,0,22.8,24.6,
240,764803A001,,2011-08-28,22.3,27.8,17.4,79.5,149.9,1.3,8.6,0,510,19.4,0,22.9,25.2,
241,764803A001,,2011-08-29,23.8,30.9,19.1,78.2,167.6,1.1,8.3,0,484,20,0,24.4,26.1,
242,764803A001,,2011-08-30,23.5,31.1,17.8,77.5,155.3,1.4,8.7,0,395,18.3,0,24.1,26,
243,764803A001,,2011-08-31,23.8,33.3,20.2,77.9,170.7,1,8.1,0,623,23,0,24.4,26.8,
244,764803A001,,2011-09-01,23.5,32.8,17.7,74.8,154.8,1.3,9.6,0,443,20.2,0,24.1,26.5,
245,764803A001,,2011-09-02,21.9,27.7,15.9,76,171.9,1.7,11.1,0,154,11.2,0,22.5,25.2,
246,764803A001,,2011-09-03,23.5,27,21.5,65.9,193.5,1.7,12.8,0,75,10.2,0,24,25.4,
247,764803A001,,2011-09-04,22.6,26.4,17.5,68.9,183,1.3,10.5,0,61,9.9,0,23.1,25.3,
248,764803A001,,2011-09-05,19.6,26.2,16.1,82.1,189.9,0.9,10.1,5,135,12.9,271,20.1,24.5,
249,764803A001,,2011-09-06,19,26.9,13.8,78.1,252.9,1,8.9,0,494,19.5,461,19.6,24,
250,764803A001,,2011-09-07,18.2,26.5,11.5,77.2,177.8,0.9,8,0,335,18.4,137,18.8,23.4,
251,764803A001,,2011-09-08,19.5,23.8,16.7,78.9,167.4,0.7,5.2,0,0,7.3,0,20,23.5,
252,764803A001,,2011-09-09,19.3,24.1,17.2,75.3,197.1,1,7,3.5,69,9.8,62,19.8,23.3,
