no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
332,052546F018,,2017-11-28,12.3,16.5,8.8,75.5,193.9,0.9,3.4,0,,0.3,0,,,
333,052546F018,,2017-11-29,10.8,17.3,6.1,68.3,242,0.7,4,0,,8.3,410,,,
334,052546F018,,2017-11-30,7.6,11.5,1.1,27.3,6.8,1.6,8.2,0,,11.8,0,,,
335,052546F018,,2017-12-01,1.8,7.2,-2.4,38.8,267.1,1.1,5.3,0,,13.4,0,,,
336,052546F018,,2017-12-02,1.4,8.6,-4,54,242.3,1,3.7,0,,11.6,0,,,
337,052546F018,,2017-12-03,3.8,11.9,-3.5,75.2,196.8,0.8,4.5,0,,11.3,99,,,
338,052546F018,,2017-12-04,4.2,11.3,-3.6,65.5,264.4,1.5,8.4,0,,11,6,,,
339,052546F018,,2017-12-05,-0.6,5.4,-5.6,53.5,273.9,1.4,8.5,0,,12.9,0,,,
340,052546F018,,2017-12-06,0.9,9.4,-5.5,69.6,212.8,0.8,4.3,0,,11.6,0,,,
341,052546F018,,2017-12-07,4.1,12.5,-2.8,71.6,266.2,0.9,5.6,0,,9.8,245,,,
342,052546F018,,2017-12-08,1.1,5.9,-3.5,46.8,281,1.1,5.7,0,,12.7,0,,,
343,052546F018,,2017-12-09,2,9.2,-5,67.1,232.2,1.2,6.8,0,,10.4,0,,,
344,052546F018,,2017-12-10,5.1,10.5,0.9,75.5,270.9,1.3,9.3,2,,7.3,864,,,
345,052546F018,,2017-12-11,1.5,5.3,-2,51.4,273.9,3,9.6,0,,10.2,0,,,
346,052546F018,,2017-12-12,-2.7,1.6,-6.6,42.1,254.6,0.9,4.9,0,,12.2,0,,,
347,052546F018,,2017-12-13,-2.1,4.4,-7.2,34.5,225.4,1.1,6.8,0,,12.5,0,,,
348,052546F018,,2017-12-14,-1.5,5.8,-7.9,39.3,228.8,1.1,4.2,0,,10.9,0,,,
