no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
127,363883B001,청원군 오창읍,2013-05-07,16,26.8,8.3,57.7,272.6,1.1,4.7,0,10,0,,-0.3,15.2,
128,363883B001,청원군 오창읍,2013-05-08,18.1,27.4,8.7,52.8,223.2,1.1,5.3,0,639,25.9,,,16.2,
129,363883B001,,2013-05-09,16.2,23.5,10.2,64.9,27.8,1.1,5.1,1,143,12,,,15.9,
133,363883B001,,2013-05-13,23.4,29.3,15.6,44.1,232.3,1.8,7.2,0,270,7.8,,,20.2,
134,363883B001,,2013-05-14,19.4,27.4,11,53.9,241.5,1.4,7.1,0,402,22.7,,,18.3,
135,363883B001,,2013-05-15,16.4,21.2,13.7,77,267.1,1.2,6.5,0,11,4.3,,,17,
136,363883B001,,2013-05-16,23.3,26.9,13.8,39.9,107.8,2.8,8.5,0,641,28.9,,,20.9,
137,363883B001,,2013-05-17,17.7,25.5,9.7,53.8,68.3,1.4,5.7,0,593,26.1,,,18.4,
138,363883B001,,2013-05-18,18,24.2,11.8,64.4,326.3,1.1,3.9,4.5,103,15.9,,,18.2,
139,363883B001,,2013-05-19,16.4,18.7,14.6,88.6,20.2,2.1,10.2,14,2,7.8,,,17.5,
140,363883B001,,2013-05-20,15.7,21.2,11.3,80.2,237.1,2,6.1,0,263,13.9,,,17.1,
141,363883B001,,2013-05-21,16.7,26,9,68.4,167.5,1,4.2,0,536,26.7,,,17.6,
142,363883B001,,2013-05-22,19.2,26.9,10.5,65.2,243.5,1.2,4.7,0,367,19.6,,,18.5,
143,363883B001,,2013-05-23,21.8,30.1,14.1,66.5,238.8,1.2,4.5,0,521,27.9,,,20.5,
144,363883B001,,2013-05-24,20.9,29.8,14.3,68.4,268.9,1.1,8.5,0,518,23.9,,,21,
145,363883B001,,2013-05-25,23.2,31.9,15.2,57.6,232.3,1.2,5,0,478,24.5,,,21.3,
146,363883B001,,2013-05-26,23.7,29.6,18.9,56.1,255.7,1.1,5.9,0,270,19.9,,,22.3,
147,363883B001,,2013-05-27,20.1,21.6,18,81.8,61.1,1.8,6.8,36,0,3.4,,,20.4,
148,363883B001,,2013-05-28,20.2,22.4,18.3,87.3,204.5,1.4,5,6.5,0,3.9,,,19.4,
149,363883B001,,2013-05-29,17.4,18.8,14,88.1,226.3,2,7.1,0,0,4.3,,,18.7,
150,363883B001,,2013-05-30,18.7,26.8,13.2,71,301.7,1.2,5.7,0,503,25.5,,,19,
151,363883B001,,2013-05-31,18.9,26.3,11,65.7,6.8,1,3.2,0,254,20.9,,,19.1,
152,363883B001,,2013-06-01,19.5,25.6,14.3,64.4,288.1,1,4.6,0,267,15.5,,,19.5,
153,363883B001,,2013-06-02,20.6,29.4,11,64.2,302.3,1,3.6,0,561,27.8,,,20.1,
154,363883B001,,2013-06-03,21.2,27.8,15.3,70.8,264.7,1.5,7.5,0,450,26,,,21.5,
155,363883B001,,2013-06-04,22.6,29.4,15.8,65.5,12.1,1.4,4.7,0,464,25.2,,,21.9,
156,363883B001,,2013-06-05,23.9,30.8,17.5,66.5,317,1.1,4.9,0,427,24.1,,,22.9,
157,363883B001,청원군 오창읍,2013-06-06,24,30.2,18.3,66.4,330,1.1,4.7,0,419,22.8,,,23.4,
158,363883B001,청원군 오창읍,2013-06-07,24.4,30.8,18.3,67.1,302.6,1,4.1,0,452,25.9,,,24.1,
159,363883B001,청원군 오창읍,2013-06-08,23.6,28.8,18.1,67.6,104.5,1.2,5.2,0,78,18.9,,,23.8,
160,363883B001,청원군 오창읍,2013-06-09,23.7,29,17.3,61.4,89.3,2.4,9.2,0,540,30,,,23.3,
161,363883B001,청원군 오창읍,2013-06-10,24.2,29.7,16.8,60.6,91.9,2.1,7,0,549,29.1,,,23.4,
162,363883B001,청원군 오창읍,2013-06-11,22.4,27.1,19.4,69.2,89.9,1.9,8.1,1,84,14.7,,,22.8,
163,363883B001,청원군 오창읍,2013-06-12,20.8,21.7,20,92.1,320.6,1,3.6,1.5,0,4.6,,,22.1,
