no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
1,742290A001,상주시 초산동,2010-01-01,-5.7,1.6,-11.8,49.1,,1,,0,516,9,294,,0.7,
2,742290A001,상주시 초산동,2010-01-02,-2.5,1.6,-6.1,75.2,,0.6,,0,114,4.9,762,,0.6,
3,742290A001,상주시 초산동,2010-01-03,-3.2,2.4,-7.5,48.4,,0.8,,0,510,9.2,1320,,0.6,
4,742290A001,상주시 초산동,2010-01-04,-3.3,0.3,-5.3,76.1,,0.7,,0,0,0.5,1104,,0.6,
5,742290A001,상주시 초산동,2010-01-05,-6,-2.2,-11,57.9,,1.4,,0,444,7.1,1410,,0.6,
6,742290A001,상주시 초산동,2010-01-06,-8.9,-2.1,-14.8,66.9,,0.8,,0,486,9.3,564,,0.6,
7,742290A001,상주시 초산동,2010-01-07,-7.2,-0.9,-12.5,61.6,,0.8,,0,516,9.6,528,,0.6,
8,742290A001,상주시 초산동,2010-01-08,-7.8,1.6,-14.8,70.8,,0.8,,0,492,9,1308,,0.6,
9,742290A001,상주시 초산동,2010-01-09,-4.3,3.1,-10.9,72.9,,0.5,,0,144,5.4,1116,,0.5,
10,742290A001,상주시 초산동,2010-01-10,-3.4,2.7,-10,78.2,,0.3,,0,144,6.4,1164,,0.5,
11,742290A001,상주시 초산동,2010-01-11,-1.8,1.6,-7.4,63,,1,,0,138,5.2,,,0.5,
12,742290A001,상주시 초산동,2010-01-12,-5.3,-1.8,-8.1,46.5,,1.7,,0,378,8.9,,,0.5,
13,742290A001,상주시 초산동,2010-01-13,-8.7,-4.3,-12.4,48.1,,1.7,,0,516,10.3,,,0.5,
14,742290A001,상주시 초산동,2010-01-14,-8,-1,-14.4,62.9,,1,,0,516,9,1374,,0.4,
15,742290A001,상주시 초산동,2010-01-15,-5.2,3.1,-11.9,75.2,,0.5,,0,300,7.1,1398,,0.4,
16,742290A001,상주시 초산동,2010-01-16,-4.8,4.5,-12.1,54,,0.5,,0,534,10.7,1362,,0.3,
17,742290A001,상주시 초산동,2010-01-17,-4.3,5.4,-11.5,49.9,,0.6,,0,522,9.8,1206,,0.3,
18,742290A001,상주시 초산동,2010-01-18,-2.1,8.3,-10.6,73.5,,0.6,,1.5,498,9.2,876,,0.3,
19,742290A001,상주시 초산동,2010-01-19,-0.2,7.9,-7.3,81.2,,0.3,,0.5,366,7.9,708,,0.3,
20,742290A001,상주시 초산동,2010-01-20,3.1,4.5,1.8,95.2,,0.2,,7.5,0,1.3,1188,,0.3,
21,742290A001,상주시 초산동,2010-01-21,1.1,6.4,-5.2,65.6,,1.8,,1,432,9.7,,,0.3,
22,742290A001,상주시 초산동,2010-01-22,-3.8,0.4,-6.2,52.4,,1.8,,0,522,10.8,,,0.3,
23,742290A001,상주시 초산동,2010-01-23,-2.9,2.5,-7.6,53.8,,1.4,,0,522,10.8,,,0.3,
24,742290A001,상주시 초산동,2010-01-24,-0.6,5.5,-6.9,63.5,,1.3,,0,516,10.9,1374,,0.3,
25,742290A001,상주시 초산동,2010-01-25,1.6,4.9,-4.9,45,,2.4,,0,480,10.8,,,0.3,
26,742290A001,상주시 초산동,2010-01-26,-2.6,5.2,-8.1,46.2,,1.3,,0,552,12.4,1362,,0.3,
