no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
325,036043F024,,2018-11-21,3.4,8.4,-1.7,67.7,253.4,1.1,7.3,0,,3.6,5,,,
326,036043F024,,2018-11-22,2.8,6.1,-1.1,42.9,287.5,2,9.9,0,,11.2,0,,,
327,036043F024,,2018-11-23,0,5.7,-4.9,40.1,245.6,1.4,8.3,0,,11.2,0,,,
328,036043F024,,2018-11-24,-1.1,1.8,-4.7,82.1,218.7,0.5,3,1.5,,0,803,,,
329,036043F024,,2018-11-25,0.3,6.3,-2.5,96.1,42.7,0.5,5.2,5.5,,4.1,1340,,,
330,036043F024,,2018-11-26,1.6,10,-4.9,86.5,201.2,0.7,3.2,0,,9.8,887,,,
331,036043F024,,2018-11-27,4.9,13.6,-5,78.3,274.7,1.2,8.2,0,,8.7,1054,,,
332,036043F024,,2018-11-28,5.3,10.8,0.4,49,189.8,1.3,7.1,0,,5.8,0,,,
333,036043F024,,2018-11-29,3.1,9.5,-3.8,55.8,234.9,0.8,5.2,0,,7.1,0,,,
334,036043F024,,2018-11-30,3.2,10.3,-2.9,52.2,230.9,1.3,6.8,0,,10.3,0,,,
335,036043F024,,2018-12-01,4.1,10.2,-0.9,56.3,161.6,1.1,8,0,,7.4,0,,,
336,036043F024,,2018-12-02,6.3,13.1,0.7,78.2,190.8,0.7,3.6,0,,5.9,0,,,
337,036043F024,,2018-12-03,9.1,10.7,4.7,95.7,225.6,0.2,2.4,11.5,,0.6,1064,,,
338,036043F024,,2018-12-04,10.3,14.9,3.6,78.2,266.1,1.5,10.4,12,,3,1430,,,
339,036043F024,,2018-12-05,2.9,6.7,-3,63.5,238.8,0.8,7.6,0,,6,144,,,
340,036043F024,,2018-12-06,3.8,7.5,1.1,70.9,262.2,1.8,11.8,0,,5.6,254,,,
341,036043F024,,2018-12-07,-5.1,1.2,-9.9,35.9,260.9,2.7,13.9,0,,9.1,0,,,
342,036043F024,,2018-12-08,-7.2,-3.8,-9.6,39.2,273.2,2.8,12.4,0,,9.2,0,,,
343,036043F024,,2018-12-09,-6.7,-0.4,-12.3,45.4,183.6,1.4,10.1,0,,10.1,0,,,
344,036043F024,,2018-12-10,-4.4,4.3,-11.7,57,191.4,1,3.8,0,,9.4,0,,,
345,036043F024,,2018-12-11,-0.6,2.1,-2.9,84.2,215.7,0.5,6,2,,1,808,,,
346,036043F024,,2018-12-12,-2.3,1,-6.9,56.8,236.4,2,8.5,0.5,,11,403,,,
347,036043F024,,2018-12-13,-3.6,0.6,-9.5,61.2,268.5,1.5,11.6,0.5,,4.7,798,,,
348,036043F024,,2018-12-14,-5.8,2.1,-10.3,60.5,210.3,1.2,5.7,0,,9.7,244,,,
