no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
209,529805A001,,2011-07-28,27.9,32.2,24.4,79.4,215.3,2.2,,0,,0,10,,27.8,
210,529805A001,,2011-07-29,27.6,32.7,23.1,80.3,244.7,1.3,,0,,0.1,10,,28.4,
211,529805A001,,2011-07-30,27.2,32.5,23.2,83.9,174.6,0.9,,2.5,,0,10,,28.5,
212,529805A001,,2011-07-31,26.8,31.2,23.1,83.6,141.9,1.9,,0,,0.1,10,,28.1,
213,529805A001,,2011-08-01,26.3,28.4,24.5,88.6,151.6,1.6,,59.5,,0,10,,27.4,
214,529805A001,,2011-08-02,27.4,32.6,23.8,79.5,156.5,1.3,,14,,0.1,10,,28.3,
215,529805A001,,2011-08-03,27.7,30.7,24.9,80.5,139.8,2.4,,0,,0.1,10,,28.7,
216,529805A001,,2011-08-04,27.9,34.8,23.1,76.7,144.8,1.2,,0,,0.1,9,,28.8,
217,529805A001,,2011-08-05,28.3,32.5,23,71.3,113.6,2.2,,0,,0.1,10,,28.9,
218,529805A001,,2011-08-06,28.4,30.7,26.2,72.1,99.4,3.3,,0,,0.1,3,,28.2,
219,529805A001,,2011-08-07,27.4,28.7,24.8,75.6,98.1,6.9,,28.5,,0,10,,26.7,
220,529805A001,,2011-08-08,27.7,31.2,24.6,74.5,211,2.6,,2,,0.1,10,,27.1,
221,529805A001,,2011-08-09,25.2,26,24.5,92.2,150.9,1.9,,3.5,,0,10,,26.6,
222,529805A001,,2011-08-10,26.6,31,24.7,89.2,237.3,1,,3.5,,0.1,10,,27.2,
223,529805A001,,2011-08-11,27.2,31.5,25,85.3,247.8,1.4,,0,,0.1,10,,28.1,
224,529805A001,,2011-08-12,26.9,30.9,24.5,85.3,153.1,1.5,,0,,0,0,,27.8,
225,529805A001,,2011-08-13,25.7,27.8,24.2,85.8,144.5,2,,1.5,,0,10,,26.7,
229,529805A001,,2011-08-17,25.7,29.2,24.1,89.5,230.4,1.4,,0,,0.1,76,,28.1,
230,529805A001,,2011-08-18,24.6,29.1,22.4,85.2,274.1,1.8,,0.5,,1.1,151,,26.7,
231,529805A001,,2011-08-19,23.6,26.8,21.1,87.2,248.2,1,,0,,0.6,119,,25.5,
236,529805A001,,2011-08-24,23,27,19.8,88,113.2,0.5,,0,,0.6,215,,24,
237,529805A001,,2011-08-25,23.2,26.9,20.9,87.2,128.5,0.8,,1,,0.7,947,,23.8,
238,529805A001,,2011-08-26,23.5,29.1,20.2,87.2,128.6,1.3,,17,,0.8,908,,24,
239,529805A001,,2011-08-27,25.9,29.5,22.4,81.3,112.4,2,,0,,1.7,0,,24.8,
248,529805A001,,2011-09-05,24.5,30.4,17.9,65.3,266,2,,0,,1.7,124,,27.1,
249,529805A001,,2011-09-06,21.7,29.6,15.8,74.2,272.3,1.1,,0,,2.3,827,,25.5,
250,529805A001,,2011-09-07,21,30.8,13.3,76.1,255.9,1,,0,,2.2,598,,25.1,
251,529805A001,,2011-09-08,22.3,30,16.1,77.4,166.6,0.8,,0,,1.6,521,,25.2,
252,529805A001,,2011-09-09,23.2,30.7,20,78.4,195.6,0.7,,0,,1,206,,25.3,
253,529805A001,,2011-09-10,21.2,23.5,20.2,90.5,228.8,0.8,,9.5,,0.3,1152,,24,
254,529805A001,,2011-09-11,23.5,28.4,20.5,87.3,180.7,1,,1.5,,0.9,650,,24.2,
255,529805A001,,2011-09-12,25.4,30.5,21.4,85,160.1,0.9,,0,,1.3,296,,25.8,
256,529805A001,,2011-09-13,25.2,31.7,21,83.2,154.1,0.9,,0,,1.8,641,,26.4,
257,529805A001,,2011-09-14,24.8,32.3,19.9,79.9,134.9,0.9,,0,,2.1,725,,26.8,
258,529805A001,,2011-09-15,25.6,33.9,18.7,75,164.9,1,,0,,2,543,,26.2,
259,529805A001,,2011-09-16,29,33.8,23.3,66.5,194.9,1.3,,0,,1.9,56,,28.3,
260,529805A001,,2011-09-17,26,33.1,21,80.4,205,1.2,,0.5,,1.6,869,,27.5,
261,529805A001,,2011-09-18,23.3,28.7,20.7,84.7,240.7,1.8,,3.5,,1,478,,26.5,
262,529805A001,,2011-09-19,20.3,23.4,17.4,72.2,111.1,1.4,,0,,0.8,0,,24.3,
263,529805A001,,2011-09-20,18.7,25.9,13.6,78.7,161.3,0.8,,0,,1.2,198,,23,
264,529805A001,,2011-09-21,17.2,24.7,11.6,74.1,257,1.1,,0,,1.7,666,,21.9,
265,529805A001,,2011-09-22,17.4,25.4,10.2,66.6,225.6,1.1,,0,,2.1,598,,21.4,
266,529805A001,,2011-09-23,17.8,28.1,9.3,68.7,158.9,0.9,,0,,2,545,,21.3,
267,529805A001,,2011-09-24,17.6,26.7,9.7,73.4,136.4,1.3,,0,,1.9,662,,21.3,
268,529805A001,,2011-09-25,17.8,26.4,10.7,74.9,107.4,1.1,,0,,1.4,770,,21,
269,529805A001,,2011-09-26,18.6,27.4,10.8,71,134.6,1,,0,,1.7,696,,21,
270,529805A001,,2011-09-27,18.5,27.2,10,74.8,135,1.2,,0,,2,915,,21.3,
271,529805A001,,2011-09-28,19.4,25.9,13.3,79.8,120.8,1.1,,0,,1,552,,21.3,
272,529805A001,,2011-09-29,20.5,22.2,18.5,89.1,176.4,1.6,,3.5,,0.3,977,,21.6,
273,529805A001,,2011-09-30,18.6,23.9,13.2,58.9,251.9,2.7,,0,,1.2,47,,20.7,
274,529805A001,,2011-10-01,15,21.7,10.3,61.4,159.3,1.5,,0,,1.6,0,,18.7,
275,529805A001,,2011-10-02,14.7,20.2,8.5,54.7,199.8,1.8,,0,,1.4,0,,18.1,
276,529805A001,,2011-10-03,13.4,22,5.6,63.5,155.6,0.9,,0,,1.8,292,,17.8,
277,529805A001,,2011-10-04,14.3,24.7,4.5,69.3,142.7,0.8,,0,,1.8,530,,17.8,
278,529805A001,,2011-10-05,15.8,25.6,8.8,67,260.4,1,,0,,1.5,179,,18.6,
279,529805A001,,2011-10-06,15.8,24.3,8,70.3,277.8,1.6,,0,,1.4,532,,18.1,
280,529805A001,,2011-10-07,14.8,24.3,6,70.2,249.4,1,,0,,1.8,744,,18,
281,529805A001,,2011-10-08,15,26.1,7,71.2,166.8,0.8,,0,,1.8,869,,18.1,
282,529805A001,,2011-10-09,15.6,25.9,7,76.3,135.6,1,,0,,1.7,836,,18.4,
283,529805A001,,2011-10-10,17,27.3,8.6,76.8,221,0.8,,0,,1.5,950,,18.8,
284,529805A001,,2011-10-11,17.4,27.7,9.7,72.7,259.9,1.3,,0,,1.5,903,,19.3,
285,529805A001,,2011-10-12,16.1,25.3,6.7,74,209.5,1,,0,,1.3,918,,18.5,
286,529805A001,,2011-10-13,18.3,27.6,11.7,63.7,184.6,1,,0,,1.5,554,,19.7,
287,529805A001,,2011-10-14,15.9,18.2,13.4,89.9,271.6,1.2,,15.5,,0.3,1040,,18.6,
288,529805A001,,2011-10-15,17.2,22.1,11.6,76.2,257.2,2.4,,2,,1.2,308,,18.4,
289,529805A001,,2011-10-16,15,22.5,7.9,70,275.8,2,,0,,1.4,490,,17.1,
290,529805A001,,2011-10-17,13.3,21.3,7.5,67.6,318.6,1.6,,0,,1.6,601,,16.2,
291,529805A001,,2011-10-18,12.1,21.2,4,54.6,180.2,1.1,,0,,1.8,379,,15.2,
292,529805A001,,2011-10-19,13.1,23.7,3.7,74.4,124.8,1.1,,0,,1.7,839,,15.2,
293,529805A001,,2011-10-20,15,24.2,7.8,77.9,115.2,1.1,,0,,1.2,832,,16.3,
294,529805A001,,2011-10-21,17.5,22.9,12.1,80.6,130.3,0.9,,0.5,,0.8,715,,17.1,
295,529805A001,,2011-10-22,17.5,23,11.4,78.5,249.2,2.5,,0.5,,1.3,556,,18.1,
296,529805A001,,2011-10-23,15,20.5,9.8,82.3,130.8,0.9,,0,,0.7,737,,17,
297,529805A001,,2011-10-24,14.6,16,11.8,86.7,264.1,1.4,,7,,0.2,671,,16.7,
298,529805A001,,2011-10-25,10.7,14.8,2.9,49.1,207,2.9,,0,,1.6,0,,14.6,
299,529805A001,,2011-10-26,8.4,18.7,0.9,65.1,143.5,1,,0,,1.6,391,,12.8,
300,529805A001,,2011-10-27,10.8,20.1,2.1,76.7,136.8,1.2,,0,,1.4,803,,13,
301,529805A001,,2011-10-28,13,21.6,6.4,76.1,145.7,1,,0,,1.2,819,,14,
302,529805A001,,2011-10-29,14.8,23.3,8.4,74.7,246.6,0.8,,0,,1,587,,14.9,
303,529805A001,,2011-10-30,14.8,22,9.6,77.3,228.8,1.4,,0,,1.3,681,,15.7,
304,529805A001,,2011-10-31,13.9,21.7,7.5,69.5,113.4,1.3,,0,,1.2,757,,15.1,
305,529805A001,,2011-11-01,15.6,23.4,6.6,72.2,121.3,1.7,,0,,1.3,525,,15.1,
306,529805A001,,2011-11-02,18.4,24.5,15.1,78.9,137.7,0.9,,0,,0.8,533,,17.2,
307,529805A001,,2011-11-03,20,26.4,15.4,79.2,138.1,1.7,,0,,1,584,,18.3,
308,529805A001,,2011-11-04,19.8,23.8,14.3,76.8,107.6,2.9,,3.5,,1,523,,18.4,
309,529805A001,,2011-11-05,20.1,25.8,17.3,85.6,247.6,1.1,,48.5,,0.9,629,,19.3,
310,529805A001,,2011-11-06,18.8,21.1,16.9,90.3,229,1.3,,11,,0.4,714,,19.3,
311,529805A001,,2011-11-07,17.4,21.4,14.6,82.4,266.6,1.3,,0,,0.6,0,,18.7,
312,529805A001,,2011-11-08,16.6,20.4,14.3,81,191.8,1.1,,12.5,,0.6,342,,17.9,
313,529805A001,,2011-11-09,15.5,17.7,13.1,80.3,111.1,1.5,,0,,0.6,467,,17.2,
314,529805A001,,2011-11-10,15.2,16.3,13.8,66.7,88.8,2.8,,0,,0.3,255,,15.9,
315,529805A001,,2011-11-11,13.5,17.4,9,82.9,239.3,1,,3,,0.5,581,,15.4,
316,529805A001,,2011-11-12,11.8,17.8,6.9,79.4,273,1.5,,0,,1,677,,14.3,
317,529805A001,,2011-11-13,11.4,18.8,6.7,81.6,276.2,1.1,,0,,0.9,616,,13.3,
318,529805A001,,2011-11-14,10.2,15.1,4,58.1,266.2,2.3,,0,,1.3,0,,12.7,
319,529805A001,,2011-11-15,7.9,17.3,0.7,64.2,66.8,1.3,,0,,1.3,582,,11.2,
