no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
182,063048F003,제주시 신엄리,2023-07-01,24.8,28.0,22.9,91.2,205.9,0.2,3.7,0.5,,11.9,,,,,2023,7,1
183,063048F003,제주시 신엄리,2023-07-02,26.0,29.5,23.3,90.7,329.6,0.3,2.2,1.5,,17.6,,,,,2023,7,2
184,063048F003,제주시 신엄리,2023-07-03,25.4,27.3,24.2,99.9,152.3,0.3,4.4,25.5,,4.9,,,,,2023,7,3
185,063048F003,제주시 신엄리,2023-07-04,27.1,30.6,23.9,87.5,139.0,0.4,4.8,0.0,,14.1,,,,,2023,7,4
186,063048F003,제주시 신엄리,2023-07-05,26.2,29.9,23.0,82.9,227.0,1.0,10.2,41.0,,18.8,,,,,2023,7,5
187,063048F003,제주시 신엄리,2023-07-06,24.7,29.3,19.7,80.4,135.2,0.5,4.6,0.0,,26.7,,,,,2023,7,6
188,063048F003,제주시 신엄리,2023-07-07,26.1,28.8,22.7,91.8,131.7,1.2,7.0,1.5,,8.3,,,,,2023,7,7
189,063048F003,제주시 신엄리,2023-07-08,26.2,28.7,25.0,96.1,134.8,1.3,8.2,34.5,,4.7,,,,,2023,7,8
190,063048F003,제주시 신엄리,2023-07-09,27.9,32.1,25.5,82.4,135.6,1.8,8.5,15.0,,12.0,,,,,2023,7,9
191,063048F003,제주시 신엄리,2023-07-10,27.8,30.5,26.4,81.8,133.9,1.9,11.9,0.0,,18.5,,,,,2023,7,10
192,063048F003,제주시 신엄리,2023-07-11,28.3,31.4,26.3,80.1,132.8,2.2,11.5,0.0,,23.7,,,,,2023,7,11
193,063048F003,제주시 신엄리,2023-07-12,28.2,30.9,27.0,77.5,131.2,1.9,9.5,0.0,,17.3,,,,,2023,7,12
194,063048F003,제주시 신엄리,2023-07-13,28.3,30.8,27.3,74.1,134.5,3.0,10.9,0.0,,13.2,,,,,2023,7,13
195,063048F003,제주시 신엄리,2023-07-14,28.6,30.8,27.5,74.2,134.8,3.5,13.0,0.0,,20.9,,,,,2023,7,14
196,063048F003,제주시 신엄리,2023-07-15,28.8,31.7,27.3,78.3,131.2,2.4,10.9,0.0,,18.9,,,,,2023,7,15
197,063048F003,제주시 신엄리,2023-07-16,28.4,31.7,26.4,85.7,132.9,1.5,7.8,6.0,,19.2,,,,,2023,7,16
198,063048F003,제주시 신엄리,2023-07-17,27.7,32.0,24.7,82.7,139.3,1.1,6.8,16.5,,13.2,,,,,2023,7,17
199,063048F003,제주시 신엄리,2023-07-18,26.6,30.0,24.0,93.6,140.3,1.2,10.1,45.0,,12.4,,,,,2023,7,18
200,063048F003,제주시 신엄리,2023-07-19,24.5,27.0,23.4,97.4,290.0,0.5,5.6,1.0,,9.1,,,,,2023,7,19
201,063048F003,제주시 신엄리,2023-07-20,25.3,27.4,23.3,92.7,133.8,0.1,2.1,0.0,,7.9,,,,,2023,7,20
202,063048F003,제주시 신엄리,2023-07-21,26.7,30.5,23.5,81.2,140.8,0.3,3.4,0.0,,10.8,,,,,2023,7,21
203,063048F003,제주시 신엄리,2023-07-22,27.2,29.5,22.9,78.4,139.9,2.2,12.9,52.0,,7.9,,,,,2023,7,22
204,063048F003,제주시 신엄리,2023-07-23,28.7,31.0,27.4,75.4,133.2,2.1,8.5,0.0,,14.9,,,,,2023,7,23
205,063048F003,제주시 신엄리,2023-07-24,26.9,29.0,24.1,83.8,135.3,1.5,7.6,5.5,,7.3,,,,,2023,7,24
206,063048F003,제주시 신엄리,2023-07-25,26.8,29.0,24.1,80.6,142.5,0.6,5.5,1.0,,8.9,,,,,2023,7,25
207,063048F003,제주시 신엄리,2023-07-26,28.4,33.0,24.2,79.6,309.2,0.4,3.2,0.0,,23.0,,,,,2023,7,26
208,063048F003,제주시 신엄리,2023-07-27,28.9,33.8,24.8,77.6,279.0,0.6,4.0,0.5,,22.4,,,,,2023,7,27
209,063048F003,제주시 신엄리,2023-07-28,27.1,32.0,24.8,87.9,140.4,0.5,5.3,9.5,,9.3,,,,,2023,7,28
210,063048F003,제주시 신엄리,2023-07-29,28.3,33.8,24.7,77.8,306.5,0.6,5.5,0.0,,22.4,,,,,2023,7,29
211,063048F003,제주시 신엄리,2023-07-30,28.5,33.6,23.9,72.6,239.7,0.6,3.9,0.0,,22.2,,,,,2023,7,30
212,063048F003,제주시 신엄리,2023-07-31,28.3,33.4,24.7,74.9,143.6,0.5,3.8,0.0,,17.7,,,,,2023,7,31
