stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
055365F016,완주군 반교리,2024-05-01,15.3,21.4,10.7,79.5,223.6,1.0,4.9,12.0,,13.2,585,,,,2024,5,1
055365F016,완주군 반교리,2024-05-02,16.2,23.3,11.5,79.5,255.4,1.2,5.5,0.0,,23.3,737,,,,2024,5,2
055365F016,완주군 반교리,2024-05-03,17.1,26.9,8.5,64.6,272.0,0.9,5.6,0.0,,28.6,480,,,,2024,5,3
055365F016,완주군 반교리,2024-05-04,20.1,28.2,10.5,60.5,236.6,0.8,5.2,0.0,,24.3,54,,,,2024,5,4
055365F016,완주군 반교리,2024-05-05,19.7,21.3,16.3,85.5,123.3,1.7,7.6,56.0,,2.4,1124,,,,2024,5,5
055365F016,완주군 반교리,2024-05-06,15.5,17.7,14.3,86.7,233.9,2.0,7.6,6.5,,5.8,809,,,,2024,5,6
055365F016,완주군 반교리,2024-05-07,13.9,15.1,12.1,93.4,224.1,1.4,6.5,15.0,,3.6,1278,,,,2024,5,7
055365F016,완주군 반교리,2024-05-08,15.0,20.6,10.2,68.2,8.2,1.6,8.1,4.0,,28.9,551,,,,2024,5,8
055365F016,완주군 반교리,2024-05-09,15.3,22.3,8.1,63.1,258.6,1.0,5.9,0.0,,28.7,0,,,,2024,5,9
055365F016,완주군 반교리,2024-05-10,17.1,26.2,9.2,62.0,243.8,1.0,5.8,0.0,,28.3,0,,,,2024,5,10
055365F016,완주군 반교리,2024-05-11,19.5,27.0,7.9,70.1,173.8,2.3,7.9,2.0,,29.9,548,,,,2024,5,11
055365F016,완주군 반교리,2024-05-12,17.0,28.8,7.9,72.2,269.1,1.2,8.4,7.5,,29.5,548,,,,2024,5,12
055365F016,완주군 반교리,2024-05-13,16.8,27.0,7.9,64.5,272.0,1.1,7.9,2.0,,29.9,548,,,,2024,5,13
055365F016,완주군 반교리,2024-05-14,17.6,25.5,9.1,59.5,272.0,0.8,4.8,0.0,,29.5,0,,,,2024,5,14
055365F016,완주군 반교리,2024-05-15,13.9,23.6,8.2,74.6,269.9,1.5,8.4,11.5,,21.1,481,,,,2024,5,15
055365F016,완주군 반교리,2024-05-16,14.3,20.6,7.9,72.1,270.1,1.7,7.9,2.0,,29.3,548,,,,2024,5,16
055365F016,완주군 반교리,2024-05-17,19.1,27.0,11.7,56.1,210.1,1.1,6.4,0.0,,26.7,0,,,,2024,5,17
055365F016,완주군 반교리,2024-05-18,20.7,30.5,13.3,62.0,225.8,1.0,5.6,0.0,,29.1,284,,,,2024,5,18
055365F016,완주군 반교리,2024-05-19,21.2,30.5,13.5,64.2,270.0,1.0,7.0,0.0,,29.9,284,,,,2024,5,19
055365F016,완주군 반교리,2024-05-20,19.5,27.5,12.1,68.3,275.3,1.0,5.0,0.0,,25.3,0,,,,2024,5,20
055365F016,완주군 반교리,2024-05-21,20.2,28.9,15.5,77.9,265.3,1.1,5.3,0.0,,25.0,138,,,,2024,5,21
055365F016,완주군 반교리,2024-05-22,21.2,29.4,15.8,76.3,267.4,1.1,5.4,0.0,,26.1,67,,,,2024,5,22
055365F016,완주군 반교리,2024-05-23,21.0,29.0,15.0,72.7,269.3,1.0,5.4,0.0,,27.9,92,,,,2024,5,23
055365F016,완주군 반교리,2024-05-24,19.3,27.4,14.5,77.9,255.8,1.2,5.0,0.0,,25.0,143,,,,2024,5,24
055365F016,완주군 반교리,2024-05-25,20.9,25.9,16.3,77.4,3.8,0.9,4.0,0.0,,14.8,50,,,,2024,5,25
055365F016,완주군 반교리,2024-05-26,21.7,27.5,14.6,70.7,185.5,1.9,8.3,6.0,,17.2,339,,,,2024,5,26
055365F016,완주군 반교리,2024-05-27,18.5,23.0,14.3,72.0,256.3,1.5,7.1,0.0,,24.2,571,,,,2024,5,27
055365F016,완주군 반교리,2024-05-28,19.2,25.8,11.6,63.6,5.6,1.4,7.1,0.0,,26.7,52,,,,2024,5,28
055365F016,완주군 반교리,2024-05-29,20.9,28.6,12.8,62.7,269.2,0.9,4.5,0.0,,29.3,173,,,,2024,5,29
055365F016,완주군 반교리,2024-05-30,20.8,27.0,16.0,61.8,292.4,0.9,4.2,0.0,,13.4,0,,,,2024,5,30
055365F016,완주군 반교리,2024-05-31,20.9,26.2,16.8,63.7,272.7,1.0,5.9,0.0,,28.5,0,,,,2024,5,31
